Trial05
Date:,2014/06/11
Time:,10:52:45
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
669,393.110077,-12.335631,12.938171,-10.856721,-13.012716,16.332903,389.536041,565.938843,24.851099,-12.302468,564.567810,19.823427,-228.715012,812.899109,533.477112,-292.255920,888.214661,410.599915,-296.227966,748.172791,527.662292,-355.535309,828.118896,401.938843
670,393.112213,-12.333442,12.949528,-10.865752,-13.019416,16.334160,389.537476,565.944031,24.843754,-12.304043,564.564941,19.826986,-229.186325,812.456055,533.168884,-292.905853,887.551758,410.507721,-297.074463,747.790955,527.351807,-356.254913,827.234802,401.698547
671,393.107178,-12.329787,12.932549,-10.861589,-13.011400,16.339100,389.538574,565.942627,24.845387,-12.301071,564.568298,19.831034,-230.304535,811.323303,532.976196,-293.555634,886.536987,410.394806,-297.456421,747.112366,527.253296,-356.782288,826.295898,401.790588
672,393.113342,-12.336027,12.935276,-10.856248,-13.008570,16.337917,389.537048,565.955750,24.845833,-12.309397,564.563660,19.831758,-230.934814,811.204956,532.826965,-293.936646,885.897217,410.102936,-297.942780,746.335266,527.269775,-357.360046,825.913269,401.399719
673,393.108734,-12.338296,12.942126,-10.855135,-13.003529,16.330002,389.536469,565.958008,24.842930,-12.310468,564.561035,19.831587,-231.375290,811.034424,532.358643,-294.652740,884.957397,409.945435,-298.226868,745.598022,527.142029,-358.213684,825.016174,400.898315
674,393.106262,-12.322838,12.955217,-10.845830,-12.991506,16.332979,389.540100,565.956482,24.846317,-12.311476,564.560425,19.834806,-231.875214,809.820313,532.482422,-295.237793,884.190613,409.417542,-298.879425,744.809631,526.651978,-358.393982,824.051514,400.769440
675,393.115417,-12.329225,12.945699,-10.851542,-13.006595,16.326927,389.533600,565.950134,24.846777,-12.305865,564.566162,19.826435,-232.513916,809.151550,532.217834,-295.914215,883.237610,409.074890,-299.331116,743.737549,526.687256,-358.926941,822.391052,400.878571
676,393.107758,-12.331930,12.930433,-10.858948,-12.997314,16.327307,389.540131,565.944763,24.844803,-12.313632,564.560608,19.831686,-233.156494,808.368652,531.804810,-296.705658,882.325500,408.770416,-299.580841,743.216492,526.752808,-360.291962,822.467834,400.610779
677,393.116028,-12.326786,12.936324,-10.861312,-13.008759,16.330631,389.537567,565.938660,24.844204,-12.306913,564.552551,19.827869,-233.336670,807.527771,531.530090,-297.587769,881.372437,408.384644,-300.175812,742.303467,526.691711,-360.792175,821.081970,400.212952
678,393.110107,-12.338907,12.937436,-10.857594,-13.022981,16.340628,389.534454,565.941589,24.844599,-12.309815,564.570496,19.831450,-234.025238,806.125427,530.959045,-298.509308,880.764099,407.890686,-300.786377,741.927551,526.313599,-361.284271,820.220886,400.165131
679,393.105621,-12.339167,12.939897,-10.858160,-13.005693,16.326683,389.535126,565.943542,24.847740,-12.309243,564.569275,19.831318,-234.563461,806.145569,530.699646,-298.849457,879.559937,407.595642,-301.008423,740.716858,525.846619,-362.030060,819.059509,400.087738
680,393.104828,-12.331761,12.931187,-10.865679,-13.010301,16.327089,389.529663,565.944885,24.844210,-12.307992,564.562073,19.830532,-234.609756,805.714722,530.290588,-299.236969,878.900574,407.191925,-301.448730,739.681702,525.739502,-362.613007,818.361084,399.539612
681,393.114716,-12.336473,12.928172,-10.865071,-13.016890,16.331947,389.532867,565.950134,24.844740,-12.308309,564.548096,19.822506,-235.205505,804.004150,530.141479,-299.903229,877.781372,406.963562,-301.757355,738.999573,525.656799,-363.139984,817.485779,399.244476
682,393.110138,-12.323742,12.945648,-10.867525,-13.008992,16.330362,389.532257,565.951782,24.845613,-12.312835,564.559448,19.826067,-235.869705,803.475952,529.631470,-300.288666,876.869446,406.419312,-302.368805,738.214111,525.140808,-363.525513,816.736572,398.851288
683,393.108093,-12.323622,12.940804,-10.095245,-12.850786,16.288771,389.541168,565.949585,24.843031,-12.305631,564.570679,19.828928,-236.332870,802.681091,529.302979,-300.746887,876.109131,406.003357,-302.740326,737.250610,524.687622,-364.299561,815.812500,398.275330
684,393.102905,-12.331533,12.939653,-10.019968,-12.867445,16.325409,389.570801,565.949524,24.810007,-12.259622,564.606873,19.803228,-236.492355,802.433350,528.193054,-301.259583,875.457153,405.614960,-303.350983,736.485291,524.295593,-364.447357,814.753418,398.090057
685,393.114685,-12.328309,12.948385,-9.975078,-12.861532,16.326801,389.542023,565.946045,24.842268,-12.307228,564.556885,19.830847,-237.175003,800.795654,528.181458,-301.832184,874.600342,405.317078,-303.440155,735.451233,523.473938,-365.212250,813.757446,397.847198
686,393.100708,-12.330388,12.938211,-10.124310,-12.844394,16.260067,389.535431,565.942810,24.843945,-12.310573,564.552917,19.828079,-237.250504,799.777954,528.027588,-302.301086,873.462524,405.128693,-303.985168,734.273865,523.324951,-365.678833,813.348206,397.285675
687,393.105316,-12.331078,12.942027,-10.243343,-12.850758,16.239819,389.543030,565.944153,24.847103,-12.307400,564.558472,19.833540,-238.117691,798.489258,527.694214,-302.854187,872.547119,404.814545,-304.398315,733.594238,523.019775,-365.973236,811.928955,397.083954
688,393.106781,-12.318666,12.931763,-10.436810,-12.853463,16.204052,389.534485,565.940857,24.845865,-12.308890,564.567932,19.836683,-238.435410,797.975037,527.067871,-303.551514,871.651245,404.609711,-304.804199,732.496643,522.402527,-366.367462,810.905823,396.969971
689,393.112640,-12.324319,12.938604,-10.445428,-12.840611,16.187010,389.539063,565.934998,24.841961,-12.314381,564.557251,19.829840,-238.638107,796.374695,526.605713,-304.177338,871.192932,404.145874,-305.067780,731.475769,522.225403,-367.285004,810.128601,396.577667
690,393.110809,-12.331802,12.936949,-10.520294,-12.873796,16.217525,389.545166,565.937317,24.842625,-12.307127,564.554443,19.828068,-239.105057,796.017151,526.328552,-304.751892,869.555664,404.176331,-305.623627,730.256653,521.489502,-367.676819,809.104919,396.342255
691,393.114166,-12.336487,12.944427,-10.544573,-12.883119,16.222553,389.542542,565.949158,24.848097,-12.302076,564.560242,19.823755,-239.562103,794.896118,525.862671,-305.199341,868.592834,403.800903,-305.895966,729.467163,521.152710,-367.964081,807.776978,396.260834
692,393.103424,-12.329443,12.932289,-10.554860,-12.882931,16.226200,389.569550,565.954651,24.807928,-12.307636,564.562866,19.829926,-239.871490,794.056885,525.766663,-305.877106,867.619080,403.513336,-306.282837,728.462646,521.098328,-368.744537,806.832092,395.927856
693,393.113586,-12.327994,12.936668,-10.568430,-12.899837,16.231886,389.542358,565.944885,24.841984,-12.265346,564.607605,19.809677,-239.947006,793.476135,525.289063,-306.405182,866.669617,403.413605,-306.303345,726.976379,520.856567,-369.122162,805.525330,395.814636
694,393.103607,-12.326229,12.931101,-10.879434,-12.706255,16.201736,389.535400,565.945190,24.847536,-12.305699,564.562317,19.836575,-240.598709,791.737549,524.914490,-306.612091,865.291016,403.299072,-306.152191,725.438354,520.629822,-369.311584,804.422852,395.689972
695,393.106903,-12.325934,12.945085,-10.598732,-12.907148,16.255041,389.528473,565.941528,24.847317,-12.306852,564.565613,19.835938,-240.926743,790.148987,524.606689,-307.406036,863.990967,402.860321,-306.566071,724.783325,520.178040,-370.110199,803.095764,395.422668
696,393.107880,-12.339385,12.940918,-10.579503,-12.923683,16.268103,389.534393,565.939636,24.844387,-12.309638,564.559570,19.829702,-241.073959,789.789551,524.622253,-307.774109,862.898499,402.591949,-306.904205,723.155640,519.728088,-370.405640,801.718262,395.146820
697,393.105438,-12.339695,12.945612,-10.587846,-12.922729,16.272034,389.528168,565.948242,24.843897,-12.300501,564.562683,19.835560,-241.554382,788.577026,524.182922,-308.170807,861.413147,402.677246,-307.021210,722.306824,520.065796,-370.734039,800.194397,395.277679
698,393.110626,-12.327622,12.944906,-10.583417,-12.912475,16.274191,389.533997,565.948059,24.850500,-12.300516,564.554932,19.827732,-241.814194,787.491638,524.049438,-308.730133,860.506836,402.159760,-307.436951,721.281494,519.802551,-370.936584,798.782104,395.386566
699,393.120087,-12.341085,12.938292,-10.579113,-12.911992,16.269438,389.538788,565.942993,24.846783,-12.307687,564.553467,19.820179,-241.371796,786.073364,524.221619,-309.255005,858.883240,402.239990,-306.751007,719.442139,520.032043,-371.408875,797.652527,395.026184
700,393.114136,-12.340458,12.936168,-10.587654,-12.920161,16.265009,389.549347,565.942688,24.841091,-12.303657,564.563843,19.828548,-241.749420,784.955933,523.956482,-309.516052,857.466064,402.186310,-307.339569,718.332703,519.567749,-371.749115,795.801636,395.206329
701,393.114960,-12.317731,12.939692,-10.603173,-12.927876,16.276724,389.551575,565.940552,24.845617,-12.302276,564.567932,19.831406,-242.378372,783.460815,523.392456,-309.749786,856.293335,401.992706,-307.628784,717.340149,519.561707,-371.899139,794.415649,395.202789
702,393.111053,-12.330901,12.937388,-10.611743,-12.928446,16.270746,389.544434,565.945313,24.848555,-12.310208,564.566895,19.825846,-242.476105,782.743347,523.211121,-310.277252,854.731506,401.721375,-307.176758,715.577209,519.905396,-372.500763,793.115173,395.052277
703,393.106628,-12.328354,12.925673,-10.619536,-12.924747,16.272749,389.547607,565.949219,24.846510,-12.300045,564.567871,19.827705,-242.761780,781.721130,523.087341,-310.463013,853.024597,401.664642,-307.109375,714.355042,519.665466,-373.010468,791.582825,394.849274
704,393.104980,-12.348867,12.946605,-10.631667,-12.931255,16.270403,389.539398,565.942383,24.850271,-12.303490,564.564514,19.825218,-242.457611,780.172119,523.075378,-311.004059,852.021729,401.446991,-307.654205,713.111389,519.006531,-373.263824,790.115784,394.958466
705,393.105316,-12.341176,12.932682,-10.640461,-12.920808,16.261885,389.542236,565.944641,24.848080,-12.303495,564.566040,19.829893,-242.765869,778.624451,522.726990,-311.476746,850.426575,401.166840,-308.008423,711.951782,518.940002,-373.380432,788.752014,394.920685
706,393.108398,-12.326158,12.940907,-10.654131,-12.932578,16.262535,389.536469,565.939026,24.852013,-12.300471,564.574951,19.827637,-242.937241,777.619934,522.522339,-311.786469,849.524902,400.746277,-308.196869,710.856445,518.840881,-373.724457,787.112671,394.663757
707,393.103485,-12.336946,12.932592,-10.965022,-12.722607,16.216385,389.531250,565.948059,24.847549,-12.301486,564.571167,19.830421,-243.360031,776.253967,521.752014,-311.951477,847.575989,400.777832,-308.296448,709.211243,518.816467,-373.614014,785.631836,394.371399
708,393.111938,-12.332833,12.932815,-10.990629,-12.717928,16.219484,389.540436,565.938477,24.848059,-12.298126,564.570374,19.826500,-243.568588,775.700378,521.255188,-312.383301,846.152100,400.273651,-308.323792,707.775085,518.728149,-374.330505,784.401245,393.809723
709,393.114777,-12.331496,12.941606,-10.987231,-12.725136,16.223640,389.530548,565.951599,24.846188,-12.302582,564.561584,19.825478,-243.371017,773.527649,521.689941,-312.400116,844.862732,399.952362,-307.957245,706.024475,518.409973,-374.566833,782.626282,393.627472
710,393.106293,-12.327325,12.928949,-10.676132,-12.924787,16.256222,389.532349,565.947571,24.844769,-12.305004,564.569336,19.831413,-243.715347,771.339111,521.684143,-312.537384,842.891479,399.535187,-308.858215,704.956726,517.519409,-374.344971,781.217224,393.541107
711,393.110901,-12.340677,12.931942,-10.664542,-12.920576,16.250444,389.532593,565.942566,24.848696,-12.305055,564.565247,19.829893,-243.981491,771.024536,520.468140,-312.988403,842.025879,398.923553,-308.668732,703.441772,517.688782,-374.651184,779.418396,393.074280
712,393.116760,-12.336516,12.939250,-10.665297,-12.922470,16.248751,389.534241,565.937988,24.844839,-12.308610,564.553345,19.830484,-244.098358,769.113464,520.429504,-313.155121,840.245178,398.842987,-308.230957,701.404602,517.761597,-374.711151,777.689575,392.656128
713,393.110718,-12.327283,12.933206,-10.666271,-12.913392,16.251362,389.544373,565.946960,24.846600,-12.302278,564.560059,19.823782,-244.681381,767.991516,519.716797,-313.651367,838.706177,398.118073,-308.992371,700.437561,516.798828,-375.047791,776.630798,391.940643
714,393.103546,-12.316525,12.939901,-10.665462,-12.913769,16.250219,389.547699,565.942627,24.845184,-12.303893,564.566467,19.829405,-244.060089,766.305603,519.666626,-313.385345,837.009094,397.622345,-309.259796,699.333130,516.413025,-374.814087,774.380371,391.808258
715,393.107208,-12.332991,12.943351,-10.668173,-12.911801,16.255550,389.551147,565.947571,24.847834,-12.300867,564.573547,19.828564,-244.528687,764.350342,518.521545,-313.709381,835.314575,397.209167,-308.842316,697.181580,515.962769,-375.250763,772.776489,391.175018
716,393.107208,-12.331236,12.932852,-10.673157,-12.913713,16.252243,389.541565,565.946411,24.850491,-12.303907,564.562500,19.820982,-244.890381,763.656616,518.454651,-313.884521,833.596619,396.840973,-308.438690,695.430847,516.000061,-375.164246,771.271484,390.733643
717,393.108612,-12.333241,12.939400,-10.662127,-12.917133,16.250114,389.544006,565.947327,24.847660,-12.308045,564.561157,19.838354,-244.243729,761.689758,518.490601,-314.444092,832.382019,396.087036,-308.673859,694.006775,514.954956,-375.481018,769.679016,390.175537
718,393.109863,-12.318947,12.944362,-10.672020,-12.921340,16.248077,389.540833,565.948547,24.843220,-12.310305,564.567139,19.839470,-244.465973,760.385620,517.298096,-313.939087,830.315857,396.045288,-307.920288,691.736023,515.202454,-375.381927,767.548279,389.928070
719,393.114288,-12.331385,12.946773,-10.669800,-12.920347,16.250982,389.542053,565.943665,24.848879,-12.306907,564.562927,19.836521,-244.392838,758.783997,517.104431,-314.422516,828.779419,395.332703,-307.931549,690.591370,513.911255,-375.631836,766.339966,389.169342
720,393.107635,-12.312811,12.936522,-10.663673,-12.915338,16.248011,389.538666,565.938416,24.851809,-12.303181,564.564636,19.823462,-244.348358,757.152405,516.574402,-314.936127,827.367310,394.633026,-307.701324,688.650513,513.676270,-375.624603,764.476929,388.948486
721,393.113007,-12.349270,12.944737,-10.668698,-12.924682,16.248932,389.542236,565.942627,24.849369,-12.302505,564.567627,19.830229,-244.652237,755.509094,515.934326,-314.384033,825.217773,394.618988,-309.222290,688.236267,512.856689,-375.584473,762.220337,388.452026
722,393.108612,-12.331602,12.941041,-10.662698,-12.925511,16.255629,389.536560,565.938660,24.842604,-12.300819,564.567322,19.823868,-244.105362,754.053162,515.291870,-314.757538,823.662537,394.006134,-307.569977,685.507385,512.582581,-375.446716,760.719543,387.976166
723,393.097748,-12.326394,12.939565,-10.668244,-12.917608,16.248316,389.540100,565.939636,24.849691,-12.305666,564.564819,19.823578,-244.326508,752.207397,514.979553,-315.118103,822.093445,393.644318,-308.539978,684.492981,512.021240,-375.772156,758.917725,387.535645
724,393.104340,-12.338429,12.941212,-10.664278,-12.919430,16.248316,389.542908,565.936340,24.849134,-12.310068,564.562866,19.824633,-244.304565,750.897278,514.509827,-316.019623,821.268188,393.049744,-307.691315,682.317688,511.726013,-375.359833,756.726318,387.165588
725,393.104004,-12.330791,12.945698,-10.668262,-12.928733,16.256788,389.536926,565.940369,24.848946,-12.300364,564.566284,19.830919,-244.430344,749.222351,513.960754,-315.874939,818.942932,392.712708,-308.151886,681.115112,511.003845,-375.937927,754.931396,386.355743
726,393.115692,-12.331820,12.942617,-10.666703,-12.919384,16.252199,389.542175,565.947571,24.845940,-12.302236,564.565430,19.829653,-244.798859,747.929016,514.040100,-316.170044,817.167480,392.214813,-307.501129,678.783875,510.767029,-375.395966,753.078918,386.240814
727,393.114929,-12.341274,12.947905,-10.664542,-12.910642,16.253086,389.537781,565.946716,24.847740,-12.303246,564.573914,19.832119,-244.659592,746.421997,513.754211,-316.238708,815.393860,391.966248,-308.112213,677.568115,510.341400,-375.549072,750.835266,385.655121
728,393.110718,-12.321473,12.940206,-10.666728,-12.911337,16.255430,389.548889,565.939209,24.849096,-12.298612,564.563660,19.832447,-244.547638,744.576538,513.338684,-316.354279,813.626099,391.404877,-306.922241,675.127808,510.139496,-376.118469,749.263611,385.368835
729,393.114014,-12.320812,12.948881,-10.662890,-12.915133,16.256926,389.546967,565.944397,24.852642,-12.301220,564.568298,19.830835,-244.599869,742.902954,513.010742,-316.657349,811.591370,391.271729,-307.447510,673.658264,509.641052,-375.820221,746.597839,385.141937
730,393.104248,-12.332342,12.942013,-10.662740,-12.913086,16.250578,389.554199,565.940369,24.843811,-12.302104,564.575806,19.833237,-244.637177,741.329407,512.580505,-317.047150,809.660034,390.764923,-307.360229,671.932861,509.326080,-375.942871,744.755249,385.016052
731,393.112976,-12.335923,12.933065,-10.665272,-12.925304,16.254177,389.548737,565.935364,24.851770,-12.309714,564.565918,19.831102,-244.602386,739.372070,512.095093,-317.364166,807.760803,390.519348,-305.967621,669.161865,509.289093,-375.894531,742.738586,384.654236
732,393.111267,-12.332203,12.939636,-10.983978,-12.724909,16.218651,389.541748,565.937622,24.843950,-12.303166,564.570313,19.830812,-244.648056,737.891418,511.687500,-317.459686,805.966675,389.891571,-307.176666,668.187378,508.667419,-375.856110,740.611877,384.329620
733,393.107483,-12.343320,12.930192,-10.687005,-12.926135,16.248301,389.535858,565.933960,24.844633,-12.308309,564.569397,19.834085,-243.893890,735.569458,511.398926,-317.530060,803.892639,389.744843,-307.092010,666.460693,508.389832,-376.263519,738.717712,383.973663
734,393.104126,-12.332140,12.926584,-10.663275,-12.923156,16.253864,389.532318,565.940979,24.843761,-12.308831,564.565674,19.828667,-244.494888,734.634827,510.492950,-317.674774,802.035767,389.358124,-306.672333,664.575928,508.163910,-376.007355,736.231323,383.997101
735,393.105591,-12.339892,12.933648,-10.986091,-12.724740,16.215837,389.565247,565.945496,24.818422,-12.307748,564.568542,19.835743,-244.187759,732.086060,510.350922,-317.910919,800.003601,388.989960,-306.290436,662.575989,507.591888,-375.987396,734.340881,383.473206
736,393.112823,-12.332066,12.941634,-10.672235,-12.906805,16.244854,389.536499,565.942627,24.848005,-12.303442,564.570007,19.829872,-244.024628,730.558655,510.202423,-317.838562,797.973938,388.775543,-305.946686,660.510132,507.477936,-375.726654,732.458374,383.230743
737,393.109497,-12.327043,12.942994,-10.657619,-12.925913,16.251966,389.547302,565.936096,24.839903,-12.302695,564.566650,19.830343,-243.729080,728.367493,509.690796,-317.844604,795.941345,388.375702,-305.937683,658.700195,507.198395,-375.873505,730.382141,382.928680
738,393.114044,-12.337375,12.940398,-10.981514,-12.721169,16.211044,389.529510,565.914612,24.830750,-12.304481,564.560852,19.831755,-243.625610,726.603943,509.374512,-317.764740,793.653137,388.013550,-305.769897,656.798401,506.616211,-375.542542,728.015686,382.662964
739,393.113678,-12.346217,12.945168,-10.681891,-12.916101,16.252043,389.520264,565.910889,24.799749,-12.301345,564.561279,19.825731,-243.659134,724.856079,509.231628,-318.015289,791.815735,387.489166,-305.389069,654.649414,506.579773,-375.610260,725.796997,382.156219
740,393.108948,-12.335012,12.944414,-10.665207,-12.916583,16.255096,389.513672,565.947144,24.770597,-12.304983,564.562988,19.839342,-243.731400,723.161194,508.622589,-317.857178,789.572876,387.371918,-305.223022,652.770752,506.298065,-375.383331,723.299866,382.072449
741,393.110687,-12.335777,12.929496,-10.673431,-12.934385,16.254084,389.517395,565.943787,24.768396,-12.306697,564.565491,19.834885,-243.491318,720.938721,508.340790,-317.696228,787.692078,386.796631,-304.754089,650.601501,506.049286,-375.784668,721.764343,381.266724
742,393.114349,-12.334431,12.933178,-10.665234,-12.932176,16.250166,389.511353,565.935974,24.783148,-12.302777,564.571289,19.847605,-243.017899,718.923340,508.138702,-317.667725,785.668701,386.575073,-304.943451,648.992859,505.274689,-375.001953,719.422791,381.140839
743,393.114258,-12.343013,12.942346,-10.671199,-12.924509,16.256216,389.551697,565.894531,24.865227,-12.303178,564.573059,19.842384,-242.876114,717.016663,507.931854,-317.794617,783.639465,386.218231,-304.725555,646.728516,505.228912,-375.474945,717.345093,380.765686
744,393.117950,-12.341388,12.943135,-10.670747,-12.929125,16.250370,389.544403,565.891846,24.867220,-12.301370,564.564392,19.832014,-243.174713,715.397156,507.311035,-317.748749,781.195496,385.904968,-304.312561,644.467041,504.733856,-375.064209,714.910095,380.757050
745,393.113007,-12.326423,12.936570,-10.669581,-12.928479,16.244343,389.558319,565.888123,24.870537,-12.299998,564.561462,19.826809,-242.921738,713.166260,507.037750,-318.069458,779.119568,385.598633,-303.913422,642.545044,504.384644,-375.500610,712.781799,380.059479
746,393.103821,-12.331696,12.943226,-10.662258,-12.922586,16.247728,389.553711,565.883545,24.873987,-12.303408,564.568115,19.828966,-243.058914,711.035400,507.093994,-318.354279,777.170776,385.176758,-303.236542,640.019531,504.140961,-375.042175,710.138062,380.370941
747,393.110840,-12.337906,12.936963,-10.665740,-12.926418,16.247921,389.553467,565.885986,24.871466,-12.300066,564.569885,19.838606,-242.351624,709.118774,506.173798,-318.480835,775.004639,385.045502,-303.634583,638.608398,503.877258,-375.694000,708.219360,379.801819
748,393.106781,-12.342811,12.932883,-10.672575,-12.937936,16.244593,389.545990,565.890137,24.871059,-12.307570,564.562622,19.837194,-242.536316,707.481995,505.632874,-318.769989,772.991821,384.903534,-303.454865,636.156372,503.498535,-375.059601,705.846863,380.003906
749,393.116241,-12.336156,12.945229,-10.663779,-12.927969,16.257387,389.551727,565.874634,24.868999,-12.296541,564.568115,19.841127,-242.427277,705.273987,505.385101,-318.794739,770.786194,384.505005,-302.990784,634.163025,503.391388,-375.614746,703.849609,379.456635
750,393.113495,-12.338577,12.939232,-10.669378,-12.928464,16.254543,389.553619,565.880188,24.870708,-12.302132,564.566895,19.845711,-242.059036,702.696655,505.067444,-319.149445,768.585144,384.337311,-302.721252,632.000061,503.202087,-375.041809,701.236694,379.502716
751,393.112122,-12.335596,12.937848,-10.669269,-12.930515,16.252956,389.553284,565.884155,24.870710,-12.299500,564.579834,19.834360,-242.163544,700.979126,504.964691,-319.144562,766.384216,384.108246,-302.408203,629.589355,503.172363,-375.630981,699.168396,379.098969
752,393.115356,-12.343333,12.942019,-10.661391,-12.925791,16.253481,389.551361,565.884460,24.867752,-12.299188,564.572449,19.843494,-241.959320,698.846741,504.764740,-319.040497,763.739014,383.774475,-302.462921,627.546143,502.668427,-375.172089,696.265259,379.197266
753,393.109192,-12.337792,12.933075,-10.667397,-12.920856,16.256271,389.554382,565.892578,24.868172,-12.300279,564.565613,19.830183,-242.265274,697.209412,504.433380,-319.292175,761.231262,383.586609,-302.233643,625.460449,502.678223,-375.235352,693.868164,379.002533
754,393.115753,-12.338272,12.934064,-10.666020,-12.921767,16.255636,389.551239,565.895020,24.866100,-12.303581,564.565857,19.841436,-242.214111,695.035767,504.107452,-319.383331,759.009277,383.377228,-301.767822,622.819214,502.932159,-375.104675,691.408691,378.767395
755,393.113556,-12.325172,12.939356,-10.669135,-12.925404,16.251150,389.552917,565.885742,24.862614,-12.305367,564.561951,19.829365,-241.529922,692.304199,504.260132,-319.541656,756.636719,383.277191,-301.632324,620.742737,502.541504,-375.582275,689.253479,378.965210
756,393.113586,-12.324716,12.935221,-10.670942,-12.924675,16.248989,389.556152,565.887756,24.867281,-12.303740,564.560669,19.838043,-241.920639,690.569214,503.994019,-319.670715,754.246643,383.319397,-301.934906,618.864685,502.460297,-375.347076,686.599182,378.872192
757,393.110504,-12.335731,12.934723,-10.660787,-12.921576,16.255127,389.547516,565.885254,24.871447,-12.308032,564.561157,19.826260,-242.189209,687.986633,503.999878,-319.983612,752.004089,383.329071,-301.448364,616.295044,502.538757,-375.206421,684.202209,379.298859
758,393.111206,-12.345752,12.947834,-10.666533,-12.926649,16.246933,389.553162,565.874634,24.870094,-12.303588,564.573792,19.838953,-241.495987,685.773743,503.946686,-320.115875,749.825684,382.981384,-301.200439,614.059814,502.723022,-375.265381,681.883728,379.352112
759,393.106445,-12.334461,12.931634,-10.666080,-12.943386,16.242865,389.561859,565.874451,24.870819,-12.299367,564.568298,19.835442,-241.800888,684.435181,503.733063,-320.313049,747.669861,383.025024,-301.618256,612.284424,502.718292,-376.114594,679.833679,378.980682
760,393.110321,-12.337416,12.936038,-10.659734,-12.941888,16.247307,389.561279,565.868652,24.869642,-12.292857,564.568481,19.833170,-242.019623,682.212708,503.673859,-320.363586,745.373535,383.060547,-301.369720,609.951538,502.773621,-375.533264,677.028137,379.431488
761,393.109314,-12.342981,12.926330,-10.657172,-12.928850,16.250244,389.561646,565.880127,24.875689,-12.296506,564.566284,19.839605,-242.529388,681.154480,503.214783,-320.803436,743.525391,382.925995,-300.964874,607.564453,502.824707,-376.174255,674.843262,379.063629
762,393.117889,-12.335138,12.935807,-10.660335,-12.931416,16.255016,389.556122,565.881348,24.876148,-12.305348,564.563904,19.840830,-242.318054,678.342102,503.560303,-321.020874,741.160828,383.013611,-301.341309,605.595398,502.758698,-375.784027,672.653381,379.293091
763,393.114960,-12.333961,12.933112,-10.664021,-12.936171,16.251043,389.555908,565.892456,24.868004,-12.303177,564.563843,19.840528,-242.066208,675.626404,503.784424,-321.018005,738.928711,382.986389,-301.136383,603.338318,502.687195,-375.949127,670.554321,379.472229
764,393.115906,-12.352261,12.937288,-10.656254,-12.934162,16.254427,389.556976,565.887756,24.862312,-12.300991,564.557922,19.831560,-242.263275,673.889038,504.055878,-321.047577,736.311829,383.113159,-300.873566,601.274231,502.803955,-375.743500,667.701111,379.449341
765,393.114655,-12.335606,12.934219,-10.660750,-12.942464,16.247744,389.551483,565.885620,24.871801,-12.299873,564.558228,19.837078,-242.277725,671.957275,504.041565,-321.448730,734.236572,383.137848,-301.031097,599.098389,503.090240,-375.435211,665.465698,379.832245
766,393.114594,-12.336411,12.930802,-10.660844,-12.926416,16.247763,389.541199,565.805969,24.772032,-12.295792,564.565552,19.840961,-242.260315,669.885925,503.965393,-321.613190,732.015076,383.120972,-300.918396,596.736938,503.263367,-375.824921,663.168030,379.268494
767,393.110413,-12.349578,12.927193,-10.651861,-12.926491,16.256422,389.563293,565.875793,24.869181,-12.298185,564.571045,19.838900,-242.221451,667.897949,504.128448,-321.680267,729.495850,383.194183,-300.622986,594.785828,503.286987,-375.622620,660.684631,379.715118
768,393.113037,-12.342077,12.930494,-10.666752,-12.932739,16.253202,389.563080,565.876526,24.870985,-12.295334,564.578796,19.845360,-242.484314,665.810730,504.061127,-321.981079,727.507629,383.330078,-300.642090,592.720032,503.361053,-375.826355,658.595154,379.596069
769,393.111145,-12.330038,12.936878,-10.666203,-12.932380,16.252266,389.559998,565.874939,24.871685,-12.301674,564.568176,19.844543,-242.425339,663.630127,503.988922,-322.074646,725.193115,383.204590,-300.661438,590.463318,503.262726,-376.433044,656.511719,379.355682
770,393.121216,-12.342402,12.948575,-10.665195,-12.946033,16.255404,389.562408,565.884338,24.866781,-12.299575,564.559326,19.840504,-242.299393,661.621948,504.019043,-322.177002,723.256042,383.211914,-300.401001,588.409973,503.104797,-375.851959,653.920166,379.636414
771,393.115051,-12.324114,12.933769,-10.666924,-12.933131,16.253304,389.580688,565.865723,24.864731,-12.299666,564.561340,19.853693,-242.226288,659.840454,503.895294,-322.222504,721.184387,382.968170,-300.058441,586.293823,503.259094,-376.049438,651.664429,379.551147
772,393.121277,-12.336984,12.936008,-10.658113,-12.936741,16.261946,389.559509,565.880737,24.873682,-12.299668,564.564087,19.844898,-242.436783,657.922974,503.609772,-322.268341,718.698853,382.649109,-299.957214,584.240112,503.127533,-375.926575,649.088196,379.293182
773,393.121185,-12.333912,12.948605,-10.654222,-12.932048,16.259502,389.574371,565.880432,24.873373,-12.291872,564.562561,19.854950,-242.415054,655.865784,503.472748,-322.378662,716.399780,382.457062,-299.964905,582.235474,503.106689,-375.957733,646.740845,379.203766
774,393.120026,-12.337091,12.939512,-10.652572,-12.941709,16.250921,389.577423,565.875366,24.870230,-12.296530,564.565491,19.853289,-242.076355,653.572144,503.102417,-322.448151,714.084595,381.984344,-299.671387,579.977539,502.861450,-376.036987,644.228821,378.976807
