Timestamp, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagnetometerX, MagnetometerY, MagnetometerZ, DMUserAccelerationX, DMUserAccelerationY, DMUserAccelerationZ, DMGravityX, DMGravityY, DMGravityZ, DMMagX, DMMagY, DMMagZ, DMAttitudeX, DMAttitudeY, DMAttitudeZ, DMAttitudeW 
424169522.176088, -0.02432251, -0.70727539, 0.17156982, 3.83989240, 4.30647742, -2.21927872, -187.70130920, 155.53370667, 214.17790222, 0.70148665, -0.70628268, 0.09529562, -0.30112651, 0.37533483, -0.32123250, 0.00000000, 0.00000000, 0.00000000, 0.65387836, 0.34654134, -0.19531784, 0.64358615
424169522.192143, 0.22749329, -0.47329712, 0.50733948, 4.47988916, 7.09059929, -2.37677726, -188.38572693, 156.21812439, 209.18540955, 0.71394992, -0.67757875, 0.17652902, -0.73827243, -0.02969663, -0.00495920, 0.00000000, 0.00000000, 0.00000000, 0.67257771, 0.36865124, -0.19582736, 0.61105412
424169522.208022, 0.22749329, -0.47329712, 0.50733948, 5.28849251, 6.65487737, -2.09046268, -188.21461487, 153.30935669, 206.35633850, 0.71489811, -0.63415945, 0.29455486, -0.48740479, 0.16086231, 0.21278463, 0.00000000, 0.00000000, 0.00000000, 0.69503018, 0.40522891, -0.18531159, 0.56425366
424169522.223660, 0.48037720, -0.26354980, 0.64913940, 4.82748601, 6.89566229, -2.06681248, -187.01689148, 153.13824463, 203.19442749, 0.69734710, -0.58181465, 0.41856742, -0.21696992, 0.31826487, 0.23057200, 0.00000000, 0.00000000, 0.00000000, 0.71870491, 0.43902955, -0.17324025, 0.51059192
424169522.239521, 0.38668823, -0.35250854, 1.23731995, 4.20640036, 8.22769451, -2.01846518, -186.67468262, 150.74278259, 200.19892883, 0.66355848, -0.52161366, 0.53629220, -0.34930372, 0.08176379, 0.53241813, 0.00000000, 0.00000000, 0.00000000, 0.73963013, 0.47020569, -0.15981474, 0.45421706
424169522.255021, 0.47120667, -0.33784485, 0.87834167, 4.35197274, 8.51095098, -1.95169468, -183.76591492, 149.20285034, 197.03701782, 0.60703146, -0.46031216, 0.64778507, -0.14121117, 0.18858366, 0.57049191, 0.00000000, 0.00000000, 0.00000000, 0.75564976, 0.50287769, -0.13789570, 0.39634864
424169522.270795, 0.58090210, -0.38505554, 0.89228821, 3.76267591, 7.92885801, -2.03623246, -181.37045288, 146.80738831, 194.04151917, 0.52602190, -0.39526027, 0.75304067, -0.05481522, 0.05741544, 0.12530099, 0.00000000, 0.00000000, 0.00000000, 0.76843721, 0.53481267, -0.10999435, 0.33373776
424169522.286974, 0.58090210, -0.38505554, 0.89228821, 2.73848168, 4.94161684, -1.65219451, -178.46168518, 146.29408264, 193.20944214, 0.43341255, -0.32951683, 0.83879215, 0.14748955, -0.05553873, 0.05349608, 0.00000000, 0.00000000, 0.00000000, 0.77556860, 0.56381683, -0.08176783, 0.27187858
424169522.302803, 0.79885864, -0.35371399, 0.72567749, 1.48688731, 2.24650208, -0.84781866, -177.77726746, 143.89862061, 192.21093750, 0.35893205, -0.27589017, 0.89165711, 0.43992659, -0.07782381, -0.16597961, 0.00000000, 0.00000000, 0.00000000, 0.77688101, 0.58505081, -0.06208193, 0.22431514
424169522.318630, 0.83181763, -0.65666199, 0.88262939, 0.98190163, 1.22714761, 0.17272890, -177.77726746, 143.89862061, 192.21093750, 0.32032329, -0.24294382, 0.91562617, 0.49594563, -0.27782339, -0.03357662, 0.00000000, 0.00000000, 0.00000000, 0.77615429, 0.59615233, -0.05418007, 0.19811974
424169522.334039, 0.50975037, -0.46414185, 1.18997192, 0.79072262, 2.88486179, 0.60809795, -176.92173767, 143.72750854, 191.71170044, 0.30068690, -0.22614481, 0.92652357, 0.51524633, -0.38788411, 0.09637988, 0.00000000, 0.00000000, 0.00000000, 0.77767387, 0.59873628, -0.05109475, 0.18473642
424169522.349682, 0.04649353, -0.16549683, 0.96138000, 0.50237152, 3.55496452, 0.36604244, -175.89511108, 143.38529968, 191.04602051, 0.26593566, -0.21685296, 0.93928325, -0.06650329, -0.11269111, 0.21466267, 0.00000000, 0.00000000, 0.00000000, 0.78221839, 0.59814380, -0.04038116, 0.16949259
424169522.365952, 0.04649353, -0.16549683, 0.96138000, 0.63328186, 2.45654426, -0.09436965, -174.52629089, 144.41192627, 189.04902649, 0.21108043, -0.20992871, 0.95465964, -0.16458690, 0.04443189, 0.00672039, 0.00000000, 0.00000000, 0.00000000, 0.78615627, 0.59940649, -0.02051998, 0.14916139
424169522.381634, -0.15203857, 0.05700684, 0.70640564, 0.44137527, 1.45610516, -0.66359183, -176.75064087, 144.24082947, 189.88111877, 0.16773911, -0.20123845, 0.96507341, -0.31977770, 0.25824529, -0.25866777, 0.00000000, 0.00000000, 0.00000000, 0.78751910, 0.60195546, -0.00557799, 0.13203099
424169522.397295, -0.13827515, -0.09140015, 0.80401611, 0.74036038, 1.32427017, -0.95829857, -175.72401428, 144.58303833, 190.54678345, 0.14269672, -0.19254042, 0.97085828, -0.37345538, 0.19499709, -0.19951126, 0.00000000, 0.00000000, 0.00000000, 0.78586901, 0.60649736, 0.00235142, 0.12068687
424169522.413357, 0.27297974, -0.24124146, 0.99090576, 0.68778878, 1.33197815, -0.69917273, -174.86849976, 145.78076172, 189.71469116, 0.12409780, -0.18153030, 0.97552371, -0.05979726, -0.01086778, -0.18626283, 0.00000000, 0.00000000, 0.00000000, 0.78208942, 0.61326829, 0.00722401, 0.11039005
424169522.428877, 0.25942993, -0.27658081, 1.03591919, 0.66521370, 1.25380772, -0.33176329, -174.52629089, 144.06971741, 189.71469116, 0.10660457, -0.16871618, 0.97988284, 0.20639898, -0.10142542, 0.11293641, 0.00000000, 0.00000000, 0.00000000, 0.77871881, 0.61930478, 0.01084496, 0.09970448
424169522.444734, 0.11322021, -0.13905334, 1.02339172, 0.82825961, 1.13671572, -0.05501318, -173.15745544, 141.67427063, 187.71769714, 0.08662295, -0.15784442, 0.98365724, 0.17280698, -0.11873638, 0.05226193, 0.00000000, 0.00000000, 0.00000000, 0.77694244, 0.62304821, 0.01564970, 0.08903066
424169522.460714, 0.11322021, -0.13905334, 1.02339172, 0.93002619, 1.16516520, -0.08373698, -173.15745544, 141.67427063, 187.71769714, 0.06984223, -0.14619935, 0.98678660, 0.04337799, 0.00714600, 0.03660511, 0.00000000, 0.00000000, 0.00000000, 0.77667756, 0.62463211, 0.01866124, 0.07911038
424169522.476094, -0.12849426, -0.00079346, 0.97874451, 0.77631226, 0.21008373, -0.26423085, -172.13082886, 142.35868835, 188.38336182, 0.05028179, -0.13181877, 0.98999774, -0.09770610, 0.07253838, 0.04970561, 0.00000000, 0.00000000, 0.00000000, 0.77685565, 0.62569495, 0.02181744, 0.06726903
424169522.492475, -0.21028137, -0.01138306, 1.08201599, 0.48811349, -0.40584578, -0.45908769, -170.93309021, 140.81874084, 188.54977417, 0.04247029, -0.11876620, 0.99201351, -0.22736104, 0.12573947, 0.00583497, 0.00000000, 0.00000000, 0.00000000, 0.77630961, 0.62717633, 0.02084185, 0.05965608
424169522.508079, -0.04570007, -0.01127625, 1.08055115, 0.47542885, -0.62813451, -0.55371433, -170.24867249, 141.50315857, 187.88410950, 0.04651773, -0.10937070, 0.99291193, -0.17200601, 0.10270261, 0.10512576, 0.00000000, 0.00000000, 0.00000000, 0.77471195, 0.62950566, 0.01646416, 0.05720973
424169522.524010, 0.09609985, -0.04705811, 1.05920410, 0.64302424, -0.45880220, -0.58172653, -172.47303772, 141.67427063, 188.71620178, 0.05689251, -0.10190368, 0.99316609, -0.10259259, 0.09062744, 0.08738506, 0.00000000, 0.00000000, 0.00000000, 0.77242539, 0.63240973, 0.01028497, 0.05754281
424169522.539745, 0.09609985, -0.04705811, 1.05920410, 0.97280774, 0.09343008, -0.45849594, -172.30192566, 141.50315857, 189.88111877, 0.06541734, -0.09258398, 0.99355364, 0.03068251, 0.04552587, 0.06565049, 0.00000000, 0.00000000, 0.00000000, 0.76989922, 0.63563512, 0.00425615, 0.05661342
424169522.555321, 0.37582397, -0.21264648, 1.12388611, 0.39434119, 0.53566050, -0.23833960, -171.61750793, 141.84536743, 187.55128479, 0.06802205, -0.07873990, 0.99457181, 0.21878214, -0.02857516, 0.21310034, 0.00000000, 0.00000000, 0.00000000, 0.76768829, 0.63870226, -0.00096681, 0.05208814
424169522.571411, 0.13327026, 0.01086426, 1.10963440, 0.31392651, 0.43322307, -0.26416667, -172.64413452, 140.81874084, 188.88261414, 0.06270204, -0.06865937, 0.99566782, 0.25089660, -0.07085174, 0.42309442, 0.00000000, 0.00000000, 0.00000000, 0.76660910, 0.64042515, -0.00205283, 0.04649614
424169522.586995, 0.04109192, 0.03771973, 1.27021790, -0.14391323, 0.49748275, -0.28183861, -172.64413452, 140.47653198, 187.88410950, 0.05440000, -0.06178348, 0.99660593, 0.01539371, 0.08381718, 0.31452075, 0.00000000, 0.00000000, 0.00000000, 0.76555746, 0.64204732, -0.00099088, 0.04118298
424169522.602749, 0.15722656, -0.05908203, 1.10343933, 0.01592011, 0.79962477, -0.16804866, -170.07757568, 141.33206177, 187.38487244, 0.04939717, -0.06374867, 0.99674273, -0.00830526, 0.10146840, 0.27347520, 0.00000000, 0.00000000, 0.00000000, 0.76414623, 0.64377938, 0.00164940, 0.04032277
424169522.619075, 0.15722656, -0.05908203, 1.10343933, -0.18187180, 0.10006695, -0.02350506, -170.07757568, 141.33206177, 187.38487244, 0.03613846, -0.06355938, 0.99732351, 0.12108810, 0.00447735, 0.10611580, 0.00000000, 0.00000000, 0.00000000, 0.76315529, 0.64517887, 0.00672295, 0.03595885
424169522.634329, 0.00856018, 0.15553284, 1.15774536, -0.48846289, 0.31551002, -0.18837897, -170.93309021, 140.13432312, 187.88410950, 0.03173997, -0.06526377, 0.99736315, -0.02317979, 0.22079660, 0.16038223, 0.00000000, 0.00000000, 0.00000000, 0.76284360, 0.64556270, 0.00897144, 0.03518448
