Trial08
Date:,2014/06/11
Time:,11:01:28
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
23,393.054077,-12.302232,12.848392,-10.687592,-12.890423,16.159956,389.500946,566.025452,24.542496,-12.346378,564.338074,19.434870,152.614105,469.781586,33.853241,143.983017,627.106567,33.190521,246.177811,476.174652,34.441639,231.259155,635.691833,34.541386
24,393.053772,-12.301950,12.855082,-10.693193,-12.884495,16.156738,389.504517,566.019470,24.537807,-12.348864,564.337402,19.435719,152.611893,469.782288,33.847095,143.973129,627.108459,33.195362,246.176208,476.164978,34.438362,231.242752,635.694397,34.546543
25,393.055939,-12.298800,12.856783,-10.695633,-12.907695,16.158449,389.502136,566.019958,24.531178,-12.346556,564.325745,19.425930,152.617920,469.784088,33.848347,143.978912,627.097595,33.189705,246.184158,476.167511,34.432446,231.253342,635.696838,34.546654
26,393.053497,-12.301987,12.848137,-10.696939,-12.904010,16.158260,389.502258,566.009888,24.535496,-12.346228,564.324158,19.427473,152.612961,469.781494,33.851974,143.977692,627.100342,33.192879,246.188309,476.168823,34.437988,231.250061,635.690735,34.545578
27,393.056274,-12.299652,12.853259,-10.691797,-12.913818,16.152246,389.510101,566.014465,24.531790,-12.342736,564.330811,19.431530,152.619370,469.789703,33.839882,143.981873,627.102051,33.189919,246.184875,476.156982,34.440918,231.260635,635.691223,34.548244
28,393.057220,-12.306051,12.850630,-10.691848,-12.913516,16.150249,389.502686,566.007874,24.527754,-12.339122,564.326599,19.436752,152.632004,469.787018,33.841438,143.996063,627.102173,33.190460,246.210938,476.143097,34.436214,231.277451,635.688782,34.547989
29,393.053741,-12.305726,12.846306,-10.691535,-12.913442,16.157028,389.509125,566.007141,24.531479,-12.333737,564.328918,19.431368,152.626389,469.786316,33.841080,143.997192,627.097290,33.195843,246.220779,476.138336,34.445263,231.278244,635.693970,34.543736
30,393.053040,-12.297749,12.849977,-10.685023,-12.901418,16.159502,389.509583,566.014771,24.537289,-12.337488,564.330017,19.425997,152.634003,469.785461,33.843960,143.996414,627.099243,33.192825,246.231552,476.132538,34.450134,231.272903,635.689636,34.543606
31,393.049255,-12.296931,12.843254,-10.696104,-12.908362,16.159006,389.514191,566.013977,24.532814,-12.339734,564.336670,19.437433,152.629211,469.785828,33.846134,143.996216,627.098816,33.192905,246.260956,476.090668,34.477058,231.274414,635.690247,34.542820
32,393.057434,-12.291383,12.849984,-10.688697,-12.912608,16.159185,389.506500,566.020386,24.542364,-12.338067,564.338379,19.436415,152.625854,469.785614,33.851307,143.987991,627.101563,33.199989,246.278290,476.054474,34.509007,231.268631,635.688354,34.542522
33,393.053314,-12.303488,12.843798,-10.690296,-12.908386,16.158133,389.503815,566.017944,24.537575,-12.342420,564.337036,19.430979,152.620834,469.788696,33.845951,143.985107,627.103088,33.195827,246.267990,476.060852,34.512501,231.263870,635.681885,34.544964
34,393.045166,-12.300465,12.836231,-10.690828,-12.909310,16.158800,389.504669,566.010376,24.529030,-12.339461,564.328918,19.427872,152.623871,469.789642,33.845554,143.983170,627.099670,33.190708,246.496277,475.962860,34.388783,231.258270,635.686035,34.544670
35,393.046326,-12.298209,12.844415,-10.696667,-12.915312,16.149944,389.504547,566.006226,24.531368,-12.349384,564.324402,19.429213,152.617935,469.784241,33.841965,143.985275,627.103943,33.184917,246.244583,476.096985,34.441208,231.259247,635.693298,34.544495
36,393.052521,-12.300382,12.852017,-10.698451,-12.912733,16.153309,389.502075,566.000122,24.530077,-12.336107,564.321716,19.430536,152.623947,469.783539,33.845242,143.986008,627.104492,33.192493,246.430969,475.990326,34.432278,231.264053,635.687805,34.542603
37,393.057373,-12.307062,12.855272,-10.696979,-12.904626,16.157829,389.506439,566.012817,24.537951,-12.355839,564.334473,19.432892,152.612946,469.786835,33.847088,143.985016,627.107300,33.192364,246.484451,475.924255,34.479538,231.261490,635.687012,34.542583
38,393.045563,-12.295097,12.843353,-10.689752,-12.880207,16.151756,389.500824,566.026245,24.539495,-12.340755,564.342957,19.435656,152.622986,469.788269,33.852039,143.989243,627.102478,33.183769,246.152695,476.167267,34.453751,231.263199,635.688416,34.547394
39,393.050903,-12.302033,12.848664,-10.691284,-12.898374,16.158928,389.506744,566.024780,24.540039,-12.341262,564.346802,19.432901,152.611755,469.787933,33.844639,143.979248,627.109619,33.191940,246.140457,476.192200,34.452099,231.255325,635.695068,34.542610
40,393.053223,-12.294790,12.847628,-10.687680,-12.899891,16.154690,389.506927,566.023499,24.536974,-12.350630,564.342468,19.434948,152.625473,469.789612,33.845184,143.981842,627.102905,33.198433,246.141571,476.192841,34.453934,231.252228,635.693359,34.547565
41,393.041504,-12.296899,12.832080,-10.687408,-12.894663,16.152414,389.506195,566.025696,24.535982,-12.342793,564.340820,19.433403,152.629105,469.792389,33.836349,143.980865,627.104370,33.190556,246.147278,476.179474,34.452900,231.259995,635.694031,34.542076
42,393.049957,-12.303033,12.842528,-10.691179,-12.906404,16.154522,389.511810,566.015259,24.532721,-12.340635,564.339233,19.430096,152.633896,469.786438,33.844265,143.988083,627.113892,33.193504,246.138138,476.187744,34.456085,231.267761,635.684753,34.545433
43,393.056915,-12.305348,12.850137,-10.685613,-12.908692,16.154825,389.501343,566.004089,24.539904,-12.330656,564.336853,19.435631,152.627533,469.786133,33.849041,143.995438,627.098206,33.185928,246.141052,476.175568,34.466198,231.273331,635.684265,34.540211
44,393.058624,-12.304697,12.854458,-10.693686,-12.918028,16.152987,389.504486,565.997009,24.532339,-12.339095,564.325134,19.428083,152.627289,469.781128,33.841927,143.995621,627.094116,33.192192,246.144272,476.173920,34.465858,231.270844,635.686157,34.545574
45,393.048859,-12.301871,12.840974,-10.690827,-12.918135,16.157490,389.505829,566.006226,24.530254,-12.334733,564.325439,19.426321,152.622116,469.779602,33.846027,143.988525,627.095825,33.190998,246.145645,476.178131,34.461094,231.265152,635.689941,34.547115
46,393.051117,-12.292373,12.847716,-10.694602,-12.910235,16.155405,389.502106,566.010254,24.538160,-12.336125,564.327026,19.428783,152.621857,469.788147,33.842796,143.992493,627.095886,33.192513,246.134979,476.184326,34.459835,231.263489,635.684998,34.536869
47,393.053894,-12.301468,12.853135,-10.684548,-12.896251,16.136395,389.501953,566.013123,24.534128,-12.345540,564.335510,19.432922,152.615814,469.784821,33.849808,143.975769,627.104675,33.186703,246.063354,476.226288,34.554298,231.253296,635.691467,34.545525
48,393.049896,-12.304178,12.843320,-10.575883,-12.783834,15.882198,389.505798,566.012939,24.537207,-12.348771,564.338440,19.435335,152.624908,469.789032,33.843559,143.981094,627.097290,33.195396,246.052429,476.244873,34.563026,231.252609,635.694153,34.542747
49,393.361145,-12.186729,12.580531,-10.567225,-12.776920,15.874888,389.507019,566.017517,24.532404,-12.339663,564.339783,19.436125,152.622437,469.790070,33.843349,143.986801,627.105103,33.191414,246.136063,476.196442,34.455784,231.258820,635.697388,34.546822
50,393.382874,-12.184408,12.581497,-10.571725,-12.772049,15.873892,389.508423,566.015503,24.533915,-12.343789,564.333252,19.438744,152.628036,469.791565,33.845081,143.991638,627.108398,33.197102,246.135025,476.183899,34.458698,231.267273,635.692322,34.543499
51,393.373352,-12.187124,12.579048,-10.579498,-12.767816,15.875646,389.506348,566.014221,24.537170,-12.343038,564.331909,19.425436,152.622589,469.789154,33.843987,143.989029,627.105774,33.188770,246.140472,476.183929,34.460541,231.264481,635.690063,34.545040
52,393.367828,-12.189981,12.568926,-10.572792,-12.776352,15.876035,389.507599,566.008362,24.532280,-12.343955,564.327942,19.429811,152.623154,469.786499,33.845200,143.988571,627.102478,33.194248,246.059967,476.240112,34.556992,231.260544,635.687378,34.547108
53,393.363647,-12.185626,12.570622,-10.651591,-12.818138,15.967907,389.498627,566.011719,24.532000,-12.342717,564.335999,19.428888,152.611496,469.786285,33.846840,143.980942,627.106934,33.182785,246.037186,476.235840,34.566212,231.259155,635.692627,34.539589
54,393.361786,-12.188614,12.560097,-10.636334,-12.809598,15.973125,389.501984,566.005615,24.530632,-12.347050,564.334595,19.429098,152.610916,469.792633,33.842934,143.978470,627.105225,33.180405,246.030106,476.218994,34.556808,231.244156,635.690918,34.542698
55,393.059143,-12.299259,12.838919,-10.617846,-12.819800,15.975165,389.500732,566.017761,24.533587,-12.348085,564.344299,19.432489,152.616211,469.786194,33.838158,143.991867,627.105103,33.188610,246.036423,476.226013,34.551411,231.250854,635.693359,34.542664
56,393.036346,-12.302727,12.840609,-10.613852,-12.817879,15.968648,389.508606,566.017151,24.540932,-12.347815,564.327576,19.431866,152.620407,469.788422,33.845737,143.989059,627.100708,33.189060,246.063919,476.238922,34.559040,231.258896,635.691345,34.538250
57,393.051208,-12.290853,12.848016,-10.615368,-12.809207,15.971136,389.511597,566.016907,24.536892,-12.332140,564.343384,19.432209,152.621033,469.783020,33.845341,143.993042,627.097656,33.199474,246.132629,476.197113,34.458870,231.272079,635.689941,34.538048
58,393.055237,-12.306200,12.848771,-10.612387,-12.825217,15.964431,389.512146,566.021240,24.538830,-12.333846,564.343933,19.433191,152.635559,469.777344,33.850300,143.996353,627.101868,33.193581,246.144638,476.190186,34.454899,231.281525,635.685913,34.535473
59,393.057465,-12.294825,12.851845,-10.458664,-12.854124,15.899797,389.510986,566.019409,24.530146,-12.329930,564.340088,19.437214,152.630661,469.790344,33.840958,143.997162,627.108765,33.191246,246.145554,476.184082,34.457344,231.278122,635.694702,34.546688
60,393.058289,-12.303461,12.848289,-10.392003,-12.937241,15.942419,389.502991,566.017090,24.539375,-12.339174,564.334656,19.432961,152.634796,469.780518,33.841496,143.993423,627.103760,33.186974,246.058441,476.235504,34.553886,231.264236,635.685974,34.539639
61,393.052307,-12.297491,12.847835,-10.528762,-12.732940,15.734085,389.497284,566.002625,24.533628,-12.347082,564.333923,19.428522,152.619675,469.789520,33.847164,143.983398,627.098145,33.187851,246.043747,476.219177,34.553188,231.260025,635.700745,34.545700
62,393.049316,-12.302370,12.844500,-10.542031,-12.707505,15.727715,389.498016,566.008057,24.538225,-12.344897,564.321106,19.426466,152.611465,469.780975,33.845448,143.974365,627.103577,33.192799,246.113907,476.167450,34.459660,231.249771,635.690796,34.546425
63,393.057587,-12.301365,12.848654,-10.533610,-12.689763,15.719970,389.490814,566.005493,24.530928,-12.349971,564.327454,19.432051,152.612030,469.783295,33.845036,143.975159,627.100403,33.188660,246.117844,476.186249,34.455231,231.245468,635.690918,34.539959
64,393.044861,-12.297237,12.841461,-10.527955,-12.692527,15.723243,389.495209,566.011963,24.533281,-12.356196,564.335510,19.436718,152.609085,469.786255,33.843029,143.982956,627.100098,33.190460,246.122940,476.183929,34.453125,231.254318,635.688599,34.545147
65,393.044769,-12.292003,12.840845,-10.537766,-12.693152,15.719148,389.495239,566.019714,24.532148,-12.341717,564.343689,19.433735,152.618622,469.786865,33.844875,143.977798,627.108093,33.182240,246.053162,476.244110,34.549679,231.256027,635.692749,34.540764
66,393.056213,-12.302639,12.850813,-10.526999,-12.697797,15.717135,389.501984,566.016479,24.538202,-12.338667,564.342957,19.431402,152.622116,469.793121,33.838936,143.988541,627.105530,33.185688,246.129852,476.187103,34.463310,231.269882,635.690918,34.539684
67,393.061798,-12.301532,12.858903,-10.517333,-12.697954,15.717943,389.513824,566.016724,24.537580,-12.344183,564.337830,19.434977,152.622314,469.788391,33.843838,143.993286,627.106262,33.184620,246.145004,476.192657,34.450546,231.270508,635.697571,34.540318
68,393.048798,-12.294451,12.846532,-10.529348,-12.704023,15.721643,389.505524,566.008545,24.538668,-12.339078,564.338562,19.437168,152.625046,469.789520,33.841927,143.992950,627.106689,33.186714,246.046478,476.229126,34.560410,231.267563,635.689575,34.544304
69,393.055481,-12.302618,12.850863,-10.525898,-12.713507,15.724433,389.504944,566.007385,24.538340,-12.341086,564.329590,19.438515,152.617142,469.790619,33.847633,143.991776,627.101318,33.189709,246.105209,476.176605,34.454433,231.268250,635.687805,34.544495
70,393.044495,-12.295530,12.832592,-10.529991,-12.703222,15.718817,389.502777,566.005615,24.538916,-12.345296,564.340088,19.431267,152.616302,469.787048,33.846004,143.985306,627.090149,33.198502,246.044174,476.234528,34.554287,231.265045,635.677307,34.542027
71,393.060120,-12.306322,12.860889,-10.538194,-12.698359,15.719807,389.505951,566.006714,24.532986,-12.352917,564.325928,19.434164,152.616821,469.776459,33.853951,143.987640,627.100708,33.193398,246.043793,476.235443,34.554886,231.261200,635.689636,34.545345
72,393.048492,-12.297739,12.849089,-10.521196,-12.701268,15.724320,389.502716,566.009399,24.535364,-12.344930,564.337952,19.436213,152.625137,469.787445,33.843330,143.992691,627.099365,33.196320,246.046021,476.256836,34.559978,231.262924,635.692749,34.541138
73,393.047882,-12.296472,12.842177,-10.520913,-12.696439,15.713797,389.512787,566.012756,24.536163,-12.335651,564.343567,19.434729,152.627686,469.787476,33.844448,143.990234,627.102844,33.191357,246.052216,476.249512,34.553898,231.269592,635.688782,34.537254
74,393.068726,-12.295341,12.863980,-10.516480,-12.697012,15.710881,389.508575,566.020142,24.540758,-12.333563,564.340149,19.436861,152.627136,469.787689,33.843342,143.996216,627.099121,33.191799,246.144440,476.189270,34.458790,231.272003,635.688538,34.536522
75,393.051086,-12.289349,12.844986,-10.520298,-12.700725,15.714901,389.510742,566.016968,24.536125,-12.333613,564.338806,19.433069,152.630875,469.788971,33.841003,143.990479,627.098389,33.196404,246.056595,476.244171,34.548088,231.269653,635.690796,34.535248
76,393.047150,-12.308124,12.846557,-10.528145,-12.699244,15.720960,389.507294,566.010986,24.535831,-12.344093,564.336670,19.425804,152.630524,469.783356,33.844467,143.990250,627.101074,33.184933,246.130585,476.186188,34.456482,231.258881,635.696533,34.538677
77,393.051849,-12.293672,12.848129,-10.532856,-12.703355,15.717312,389.500214,566.005066,24.531511,-12.342198,564.336487,19.432768,152.620239,469.787811,33.836277,143.977341,627.103271,33.184666,246.128281,476.167969,34.450111,231.263626,635.679016,34.543079
78,393.054504,-12.294674,12.852486,-10.539304,-12.707523,15.717972,389.490479,566.000366,24.534998,-12.348938,564.330688,19.428371,152.619858,469.784424,33.842995,143.982407,627.106689,33.188194,246.039749,476.225677,34.554016,231.253281,635.688843,34.542694
79,393.056335,-12.307401,12.849071,-10.534817,-12.706242,15.721574,389.500854,566.002625,24.531006,-12.345833,564.333069,19.423615,152.617981,469.785095,33.848557,143.979706,627.098145,33.186543,246.035736,476.234558,34.557861,231.249664,635.691406,34.542553
80,393.039001,-12.289182,12.836977,-10.532884,-12.700373,15.721066,389.498566,566.007935,24.537464,-12.340318,564.330261,19.429256,152.616730,469.786469,33.851192,143.985367,627.108582,33.184822,246.122620,476.179230,34.458149,231.256592,635.692322,34.540562
81,393.047607,-12.296759,12.841395,-10.527093,-12.707192,15.725350,389.510284,566.013489,24.536451,-12.339537,564.332092,19.430876,152.626251,469.785675,33.850380,143.989105,627.102112,33.187386,246.042328,476.249573,34.556465,231.268250,635.686096,34.538147
82,393.059845,-12.298570,12.859436,-10.523357,-12.697393,15.720707,389.508911,566.010742,24.540640,-12.337638,564.344238,19.433584,152.625000,469.791931,33.842102,143.988388,627.112732,33.191269,246.049561,476.236633,34.564907,231.270676,635.688110,34.540897
83,393.053436,-12.299337,12.847474,-10.519294,-12.696962,15.714506,389.520020,566.008606,24.535862,-12.343122,564.347046,19.433687,152.631699,469.789215,33.841732,143.987915,627.110718,33.186581,246.146011,476.188660,34.459686,231.268219,635.692810,34.542805
84,393.044678,-12.290035,12.839669,-10.525687,-12.699353,15.723807,389.519958,566.013306,24.541718,-12.336176,564.341370,19.438053,152.631927,469.787231,33.844154,143.993057,627.108643,33.196857,246.139252,476.187836,34.455212,231.269958,635.692444,34.542759
85,393.052795,-12.305814,12.850580,-10.518153,-12.699849,15.721238,389.510834,566.008972,24.545258,-12.343904,564.338806,19.434431,152.623108,469.789093,33.842339,143.983444,627.104858,33.186928,246.122986,476.189362,34.470554,231.263794,635.690552,34.534203
86,393.052399,-12.296367,12.843847,-10.531120,-12.704814,15.717871,389.505249,566.004456,24.547947,-12.340926,564.333618,19.434565,152.620209,469.786438,33.846458,143.976807,627.107849,33.184650,246.137619,476.176483,34.459648,231.257629,635.693604,34.535633
87,393.044128,-12.291163,12.845764,-10.536500,-12.713047,15.722564,389.504639,565.993958,24.543354,-12.348817,564.339478,19.431141,152.628143,469.778412,33.846428,143.982758,627.110352,33.181061,246.132004,476.180237,34.452415,231.253967,635.685120,34.537666
88,393.052826,-12.297886,12.842795,-10.529967,-12.714803,15.720142,389.510376,566.001099,24.549778,-12.336371,564.333557,19.432440,152.626541,469.788666,33.839336,143.994705,627.092407,33.188000,246.061737,476.230591,34.558788,231.259552,635.691101,34.537121
89,393.046570,-12.296535,12.842554,-10.531310,-12.712211,15.725203,389.510773,565.990784,24.549017,-12.345546,564.322083,19.428785,152.627014,469.789520,33.842110,143.992035,627.102295,33.185207,246.055069,476.244965,34.559788,231.263260,635.684875,34.536064
90,393.049072,-12.299156,12.846832,-10.520143,-12.698493,15.722673,389.512299,566.001099,24.560858,-12.342725,564.341248,19.436083,152.627182,469.787537,33.843410,143.994629,627.101257,33.189713,246.038452,476.228394,34.559040,231.259323,635.690125,34.543148
91,393.048859,-12.294953,12.842196,-10.527517,-12.707318,15.723257,389.507629,565.998291,24.562994,-12.350499,564.345520,19.433729,152.629349,469.787262,33.847733,143.986664,627.099487,33.193146,246.123062,476.182312,34.456734,231.247299,635.695923,34.536701
92,393.043854,-12.288923,12.842661,-10.531341,-12.704809,15.721521,389.504852,566.002747,24.560337,-12.352568,564.336609,19.432039,152.628128,469.783813,33.852917,143.981064,627.105286,33.189415,246.126053,476.196686,34.456589,231.259247,635.690430,34.538456
93,393.046478,-12.294065,12.846327,-10.540582,-12.707149,15.720975,389.500549,565.987610,24.559746,-12.344056,564.330017,19.434002,152.623703,469.784882,33.846584,143.979858,627.106934,33.184826,246.111084,476.187927,34.470387,231.252106,635.680725,34.534634
94,393.055420,-12.301927,12.848156,-10.526409,-12.705171,15.713482,389.501953,565.988159,24.562801,-12.347159,564.326721,19.432343,152.621552,469.791534,33.844311,143.983948,627.110046,33.186935,246.122604,476.177429,34.459862,231.259354,635.683655,34.544621
95,393.052673,-12.301381,12.847517,-10.529129,-12.704517,15.718817,389.504120,565.988525,24.554483,-12.340052,564.329529,19.426443,152.621017,469.788727,33.841370,143.995346,627.109314,33.174305,246.045700,476.233917,34.560226,231.260498,635.696838,34.537178
96,393.051147,-12.295064,12.840845,-10.529169,-12.708467,15.722954,389.493469,565.973328,24.590315,-12.343764,564.328003,19.426910,152.622360,469.784821,33.844204,143.990829,627.107788,33.169598,246.046295,476.229797,34.552780,231.273590,635.693054,34.538975
97,393.053864,-12.305399,12.847219,-10.529328,-12.705691,15.723332,389.486237,565.969910,24.592983,-12.333830,564.321106,19.428032,152.623093,469.787384,33.841316,143.983063,627.103760,33.176285,246.049011,476.225006,34.553749,231.265228,635.688660,34.539173
98,393.055054,-12.301305,12.850100,-10.530632,-12.700128,15.724938,389.494446,565.969360,24.596312,-12.348502,564.341492,19.434132,152.625931,469.782410,33.847401,143.985306,627.107056,33.187252,246.123474,476.176331,34.459805,231.255905,635.686401,34.539284
99,393.058105,-12.286594,12.855632,-10.523005,-12.701421,15.715659,389.493958,565.975708,24.598257,-12.345119,564.335022,19.435619,152.624908,469.782257,33.849094,143.978149,627.107239,33.189201,246.131393,476.196106,34.458015,231.247055,635.686157,34.540234
100,393.054474,-12.298402,12.851301,-10.526880,-12.683811,15.725520,389.491943,565.976440,24.602345,-12.347572,564.341553,19.435228,152.619400,469.784668,33.848770,143.979721,627.102234,33.190529,246.132904,476.182800,34.457924,231.250656,635.694458,34.540478
101,393.055542,-12.296327,12.853477,-10.518820,-12.704012,15.717503,389.496490,565.980835,24.599150,-12.342935,564.345459,19.437769,152.624512,469.778625,33.852348,143.977493,627.109985,33.186504,246.133347,476.197174,34.459217,231.258728,635.696106,34.539150
102,393.049377,-12.297627,12.845370,-10.517014,-12.701318,15.714501,389.494049,565.984741,24.595510,-12.346725,564.347412,19.432949,152.627167,469.792328,33.837830,143.994827,627.112915,33.185108,246.067337,476.226959,34.548603,231.260880,635.688110,34.531445
103,393.048462,-12.296295,12.844178,-10.519425,-12.699519,15.725364,389.507324,565.987244,24.554861,-12.336178,564.339600,19.435270,152.626266,469.781769,33.843388,143.991318,627.098877,33.179920,246.053650,476.223328,34.560574,231.270782,635.678101,34.539566
104,393.047546,-12.294003,12.839521,-10.520597,-12.699907,15.719407,389.512482,565.983398,24.557331,-12.341122,564.335083,19.429781,152.624573,469.782990,33.848957,143.992935,627.103577,33.180573,246.053513,476.220978,34.554848,231.275253,635.681763,34.536674
105,393.053162,-12.296432,12.846150,-10.526950,-12.709030,15.718425,389.504761,565.986816,24.551952,-12.343601,564.325073,19.424368,152.624786,469.782104,33.844917,143.988953,627.105957,33.178585,246.128204,476.170380,34.459019,231.262253,635.679626,34.534786
106,393.040863,-12.289130,12.834935,-10.533005,-12.715169,15.720929,389.503357,565.987305,24.548004,-12.352709,564.328918,19.432648,152.612213,469.778442,33.847618,143.983734,627.094055,33.187019,246.044220,476.218689,34.560501,231.256622,635.682434,34.537758
107,393.049530,-12.297404,12.840781,-10.537597,-12.712007,15.717924,389.509186,565.996521,24.548286,-12.346515,564.337280,19.433233,152.617020,469.788635,33.842865,143.980438,627.105591,33.186794,246.129364,476.188324,34.457706,231.254013,635.686829,34.534668
108,393.056000,-12.289593,12.859477,-10.524696,-12.693320,15.715984,389.506348,566.007751,24.551086,-12.341483,564.337097,19.432676,152.616684,469.795380,33.844463,143.975739,627.110413,33.180508,246.127975,476.190552,34.450871,231.262436,635.699829,34.535934
