Timestamp, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagnetometerX, MagnetometerY, MagnetometerZ, DMUserAccelerationX, DMUserAccelerationY, DMUserAccelerationZ, DMGravityX, DMGravityY, DMGravityZ, DMMagX, DMMagY, DMMagZ, DMAttitudeX, DMAttitudeY, DMAttitudeZ, DMAttitudeW 
424169114.908646, 0.65943909, 0.38421631, -0.59251404, -0.48792493, 0.05835678, 1.47168306, -179.83052063, 146.29408264, 231.81805420, 0.77599198, 0.35741919, -0.51969987, -0.05609760, 0.01497156, -0.00883409, 0.00000000, 0.00000000, 0.00000000, -0.21242508, 0.44161710, 0.01456951, 0.87157194
424169114.924601, 0.75483704, 0.33964539, -0.67285156, -0.23316881, -0.10923568, 1.20734248, -179.14610291, 145.95187378, 229.15538025, 0.78517520, 0.34254324, -0.51591086, -0.12573610, 0.04167306, -0.07660315, 0.00000000, 0.00000000, 0.00000000, -0.21059611, 0.44462775, 0.02695910, 0.87018886
424169114.940261, 0.86546326, 0.37228394, -0.82032776, 0.10901037, -0.18754779, 0.92329132, -179.48831177, 146.29408264, 231.48521423, 0.79188675, 0.32894948, -0.51449746, -0.10810991, 0.01924083, -0.12914881, 0.00000000, 0.00000000, 0.00000000, -0.20831188, 0.44649462, 0.03725056, 0.86940273
424169114.956427, 0.86546326, 0.37228394, -0.82032776, 0.56642640, -0.19910139, 0.96977174, -179.48831177, 146.29408264, 231.48521423, 0.79552722, 0.31632906, -0.51679045, 0.01598095, 0.05265897, -0.22358128, 0.00000000, 0.00000000, 0.00000000, -0.20482403, 0.44682424, 0.04470026, 0.86971093
424169114.972016, 0.87068176, 0.31204224, -0.70872498, 0.80926914, -0.34266281, 1.18871873, -178.63278198, 146.80738831, 230.32029724, 0.79874700, 0.30096489, -0.52098310, 0.10376462, 0.04373117, -0.26705703, 0.00000000, 0.00000000, 0.00000000, -0.19856743, 0.44730238, 0.05006677, 0.87062327
424169114.987514, 0.76606750, 0.33915710, -0.60697937, 0.93725374, -0.39963076, 1.34040786, -178.63278198, 147.83401489, 232.31729126, 0.80145717, 0.28068596, -0.52809262, 0.06922462, 0.03135628, -0.18063234, 0.00000000, 0.00000000, 0.00000000, -0.18945981, 0.44727918, 0.05572902, 0.87231909
424169115.003593, 0.87283325, 0.28601074, -0.49542236, 0.80047192, -0.33801719, 1.36794228, -178.11947632, 148.34732056, 233.14938354, 0.80373013, 0.25642574, -0.53690201, -0.03766261, 0.08273137, -0.07007739, 0.00000000, 0.00000000, 0.00000000, -0.17845291, 0.44688205, 0.06226743, 0.87439908
424169115.019026, 0.95040894, 0.26838684, -0.48529053, 0.59867808, -0.15241005, 1.38057392, -179.31719971, 147.49180603, 230.98596191, 0.80591804, 0.23159745, -0.54484743, -0.01845773, 0.07078596, 0.02659790, 0.00000000, 0.00000000, 0.00000000, -0.16751974, 0.44666926, 0.06933875, 0.87613689
424169115.035379, 0.95040894, 0.26838684, -0.48529053, 0.41234469, 0.00849202, 1.56637282, -177.94836426, 147.83401489, 231.65162659, 0.80876666, 0.20818442, -0.55005068, 0.13341779, 0.06479531, 0.06059448, 0.00000000, 0.00000000, 0.00000000, -0.15790720, 0.44725830, 0.07689279, 0.87699078
424169115.050794, 1.07629395, 0.24433899, -0.47749329, 0.27676529, 0.00818523, 1.96765607, -179.31719971, 149.20285034, 231.31880188, 0.81318039, 0.18519402, -0.55176163, 0.25733051, 0.21701241, 0.01865004, 0.00000000, 0.00000000, 0.00000000, -0.14955403, 0.44916900, 0.08573784, 0.87665833
424169115.067464, 0.77732849, 0.24035645, -0.55241394, 0.20563732, -0.10008213, 1.95113941, -177.94836426, 150.57168579, 231.98446655, 0.81851852, 0.15836592, -0.55222070, 0.25777543, 0.08597307, 0.07472740, 0.00000000, 0.00000000, 0.00000000, -0.14072154, 0.45176001, 0.09745826, 0.87556395
424169115.082266, 0.73402405, 0.12443542, -0.57183838, 0.10062701, -0.02872486, 1.69168919, -177.60615540, 149.54505920, 230.32029724, 0.82208765, 0.13053776, -0.55419475, -0.04475913, 0.10981869, 0.00178082, 0.00000000, 0.00000000, 0.00000000, -0.13208212, 0.45327357, 0.11084159, 0.87453503
424169115.098666, 0.78376770, 0.12214661, -0.64157104, 0.14697453, -0.00697295, 1.66343918, -178.11947632, 153.13824463, 231.15237427, 0.82504040, 0.10598448, -0.55504566, -0.09298471, 0.04159852, 0.02161363, 0.00000000, 0.00000000, 0.00000000, -0.12464711, 0.45490689, 0.12276726, 0.87318441
424169115.114105, 0.78376770, 0.12214661, -0.64157104, 0.21200067, -0.05142111, 1.70643938, -178.11947632, 153.13824463, 231.15237427, 0.82753587, 0.08317128, -0.55521792, -0.05806563, 0.06578502, -0.11102656, 0.00000000, 0.00000000, 0.00000000, -0.11789672, 0.45660858, 0.13396908, 0.87158549
424169115.130221, 0.78775024, 0.11651611, -0.59643555, 0.30140459, -0.06387672, 1.65828117, -178.63278198, 151.94052124, 231.65162659, 0.82911772, 0.05920071, -0.55593085, -0.04469386, 0.05133396, -0.05851005, 0.00000000, 0.00000000, 0.00000000, -0.11042374, 0.45808423, 0.14510211, 0.87000621
424169115.145674, 0.73959351, 0.05963135, -0.54519653, 0.31178239, -0.03562377, 1.51570405, -177.43505859, 152.79603577, 230.15388489, 0.82977086, 0.03463556, -0.55702847, -0.04202059, 0.08188055, -0.03940706, 0.00000000, 0.00000000, 0.00000000, -0.10237707, 0.45935247, 0.15585557, 0.86846030
