Trial03b
Date:,2014/06/11
Time:,10:45:21
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
446,393.949066,-11.993376,16.647848,-9.838611,-13.679718,16.273348,389.389526,566.781372,24.284851,-12.783090,564.118896,20.688887,181.887085,1014.150208,573.017090,125.765778,1105.142700,458.684906,93.788422,989.807373,595.979736,42.174625,1083.035522,476.462860
447,394.023468,-12.023734,16.556995,-9.842503,-13.682630,16.271265,389.393005,566.771301,24.283442,-12.781256,564.127197,20.683945,180.711731,1015.026611,573.633606,123.055000,1105.391968,459.320557,93.086861,990.064697,596.928345,39.983269,1083.471313,477.907532
448,394.005890,-11.986622,16.557413,-9.838116,-13.681229,16.275194,389.391052,566.773804,24.295191,-12.775607,564.127319,20.684698,179.743027,1015.587952,573.500610,120.708679,1105.999023,459.810181,92.695786,990.250427,597.597107,37.848091,1083.156860,479.367218
449,394.059540,-12.073855,16.520273,-9.834126,-13.681772,16.267843,389.387115,566.766907,24.293816,-12.772080,564.125427,20.679300,179.114899,1016.173035,573.236328,118.083061,1106.079102,460.051971,91.876366,990.750244,598.684326,35.719997,1083.273193,480.675964
450,394.059021,-12.063179,16.554256,-9.823862,-13.668388,16.270630,389.395386,566.774963,24.289234,-12.776469,564.126831,20.679886,177.952713,1017.063171,572.809753,115.662903,1105.936646,460.370880,91.281723,991.059082,599.115234,33.598789,1082.934814,481.738861
451,393.927704,-11.965418,16.638025,-9.823004,-13.688462,16.262526,389.396118,566.776550,24.284025,-12.766477,564.127869,20.677711,177.121292,1016.811523,572.328064,113.160324,1106.143433,460.363647,90.685982,991.114380,599.841614,31.400003,1082.535522,482.866150
452,393.972137,-11.982847,16.596676,-9.820802,-13.688880,16.260725,389.405945,566.781555,24.282261,-12.776032,564.168335,20.659491,176.082825,1017.171265,572.253662,110.804329,1106.169556,460.548950,90.510147,991.085144,600.588623,29.261324,1082.410522,483.950470
453,393.924530,-11.962022,16.642399,-9.823567,-13.680569,16.263847,389.407715,566.776733,24.282909,-12.779487,564.111694,20.674164,175.064041,1017.745972,571.975647,108.431450,1106.059692,460.866058,89.836761,991.415771,601.087830,27.637020,1081.741333,484.946899
454,394.022675,-12.083222,16.574057,-9.820518,-13.686865,16.262621,389.408691,566.765015,24.293921,-12.787616,564.160828,20.663317,174.584412,1018.080139,571.819397,106.188843,1106.081665,461.367035,89.183281,991.591858,601.536011,25.436781,1081.763672,485.986450
455,394.010742,-12.046023,16.598396,-9.812893,-13.675530,16.271610,389.411896,566.767029,24.291830,-12.771809,564.122375,20.682856,173.533447,1018.622681,571.766724,104.033173,1106.064087,461.804443,88.802635,991.813232,602.311584,23.337965,1081.577393,487.180603
456,394.041321,-12.027990,16.568758,-9.824535,-13.683129,16.262178,389.405853,566.759705,24.294365,-12.797294,564.149536,20.660835,172.914276,1019.144287,571.440430,101.614433,1106.300903,462.221161,88.658943,991.588989,603.041382,21.823376,1081.023682,488.259857
457,394.022278,-12.019745,16.569447,-9.819205,-13.677022,16.264263,389.411499,566.765259,24.295425,-12.759912,564.134521,20.676754,172.143860,1020.176819,571.136597,99.647232,1106.346069,462.868439,88.358200,991.795227,603.752930,19.975222,1080.920898,489.607819
458,393.993134,-11.976921,16.560673,-9.831170,-13.680234,16.267935,389.407104,566.762451,24.289812,-12.759710,564.140503,20.682871,171.651947,1020.429138,571.356995,97.485664,1106.656494,463.223083,88.335152,991.978271,604.367737,17.967350,1080.911987,490.751526
459,394.012421,-12.001579,16.568886,-9.826904,-13.692709,16.266468,389.402252,566.776794,24.284941,-12.773591,564.122009,20.685066,170.737061,1021.346436,571.004883,95.117790,1106.492554,463.687286,88.240242,992.182495,605.418579,16.090353,1080.356323,492.218109
460,393.981201,-12.020184,16.568356,-9.834638,-13.689660,16.268251,389.397430,566.776367,24.284626,-12.776279,564.121643,20.687330,170.112381,1022.024963,570.671204,92.790215,1106.418701,464.114532,87.960762,992.745483,606.140198,14.408148,1079.852417,493.855316
461,393.966370,-12.000892,16.605240,-9.834957,-13.693840,16.265181,389.393677,566.778687,24.294128,-12.779905,564.113342,20.667946,169.498291,1022.486877,570.409668,90.339874,1106.633911,464.481781,87.529381,993.534668,606.732910,12.137558,1079.903809,495.044922
462,393.978241,-12.030408,16.577854,-9.830366,-13.688904,16.270224,389.395020,566.778320,24.293627,-12.781131,564.111938,20.677670,168.582031,1023.392578,570.025085,87.902092,1106.487549,464.817383,87.466194,993.701477,607.457703,10.435567,1079.817139,496.466522
463,393.978333,-12.003501,16.552322,-9.837234,-13.685352,16.269634,389.401031,566.776489,24.289639,-12.783011,564.111572,20.680435,167.885696,1023.906677,569.647583,85.699615,1106.708252,465.204834,87.403641,993.911682,608.125488,8.737824,1079.570923,497.825226
464,393.996368,-11.998089,16.559858,-9.823253,-13.679955,16.272924,389.401398,566.779358,24.288002,-12.782657,564.166016,20.658453,167.351608,1024.528687,569.458557,83.577202,1107.031494,465.627563,87.319901,994.192261,608.571167,6.889623,1079.341553,499.045654
465,394.045410,-12.061104,16.562250,-9.819129,-13.674855,16.270605,389.402130,566.779663,24.288935,-12.779248,564.164917,20.660975,166.736481,1025.669678,569.066284,81.177292,1107.041138,466.063690,87.544197,994.352173,609.107056,5.483245,1079.023560,500.326935
466,393.988556,-11.981702,16.597811,-9.816522,-13.675883,16.262428,389.404938,566.764038,24.291553,-12.774619,564.165039,20.657642,166.004578,1026.395386,568.732727,79.175461,1107.706299,466.574615,87.584480,994.648743,609.598145,3.643599,1078.944946,501.421021
467,393.938629,-11.941368,16.645638,-9.812028,-13.674803,16.268312,389.407776,566.771484,24.294062,-12.776257,564.169800,20.656933,165.533432,1027.120728,568.334656,77.213707,1107.416626,467.217896,87.427284,995.279358,609.978821,2.052343,1078.557495,502.663940
468,393.999695,-12.023998,16.568304,-9.820316,-13.693717,16.264910,389.399109,566.753601,24.298117,-12.788464,564.162292,20.671110,165.089386,1027.974854,568.116760,75.366028,1107.969116,467.681915,87.552559,995.620483,610.304382,0.790817,1078.405273,503.873749
469,394.005920,-12.010359,16.558468,-9.817003,-13.687071,16.267185,389.399261,566.769165,24.288475,-12.789756,564.162537,20.661880,164.537827,1028.794800,567.935791,73.186836,1107.954590,468.200073,87.805298,995.624390,610.898010,-0.188763,1077.617310,505.209167
470,394.028320,-12.048182,16.545321,-9.822644,-13.695389,16.257942,389.408844,566.781799,24.284651,-12.798472,564.145447,20.653837,164.169922,1029.613647,567.782104,71.247559,1108.226685,468.901001,87.938820,995.855835,611.550659,-2.174585,1077.606934,506.445618
471,394.068207,-12.083160,16.527027,-9.817116,-13.680947,16.268185,389.401062,566.783936,24.281418,-12.789823,564.166443,20.662832,163.566650,1030.356445,567.665100,68.982742,1108.340942,469.618896,88.119133,996.537354,612.025146,-3.236640,1076.972900,508.140381
472,393.986450,-11.977973,16.594526,-9.813359,-13.688197,16.272390,389.402100,566.781128,24.283508,-12.793422,564.156067,20.655611,162.838776,1030.645264,567.477234,67.142487,1107.995850,470.420074,88.526482,997.010193,612.947327,-5.027369,1076.801270,509.599457
473,394.001740,-12.007493,16.581892,-9.823309,-13.682092,16.267931,389.397858,566.776306,24.286030,-12.767242,564.126343,20.678240,162.161545,1031.378296,567.423096,65.172234,1108.083130,471.055176,88.581619,997.497437,613.667847,-6.472371,1076.288696,511.187653
474,394.023987,-11.995255,16.576527,-9.817999,-13.681293,16.262758,389.409973,566.782043,24.287289,-12.778799,564.114685,20.690857,161.815948,1033.156860,567.431335,62.756107,1108.086792,471.633148,88.806030,997.671204,614.367981,-8.005908,1075.992188,512.573730
475,394.072723,-12.075146,16.536993,-9.826571,-13.674592,16.264658,389.394836,566.775024,24.293472,-12.764011,564.126099,20.691414,161.388596,1033.936890,567.400696,60.924370,1108.008179,472.039032,89.011391,998.428284,615.437134,-9.104979,1075.519165,514.018188
476,393.997894,-11.978705,16.549406,-9.823407,-13.682775,16.263258,389.388580,566.774780,24.297977,-12.770930,564.126221,20.681486,160.778244,1034.660034,567.193848,59.192532,1107.640381,472.851349,89.155884,999.229004,615.847717,-10.700500,1075.468506,515.555664
477,393.988495,-12.045268,16.598997,-9.826148,-13.694228,16.264427,389.394745,566.767090,24.290257,-12.795760,564.147156,20.656862,160.377945,1035.375000,567.313293,57.020580,1107.760864,473.731873,89.444336,999.433533,617.096680,-11.565799,1074.796753,516.958984
478,393.912750,-11.982368,16.641586,-9.825066,-13.682673,16.263107,389.393433,566.774353,24.285513,-12.774443,564.124634,20.683699,160.246796,1036.852783,567.195679,55.143173,1107.860474,474.670044,89.883911,1000.232300,617.499390,-12.880464,1074.499390,518.816101
479,393.956573,-11.985991,16.635752,-9.821826,-13.686354,16.268751,389.397186,566.776184,24.283314,-12.791351,564.144775,20.661491,159.531052,1037.676880,567.073364,53.413120,1107.610352,475.530579,90.475189,1000.795044,618.297058,-14.044464,1074.226074,520.375671
480,393.963318,-11.994396,16.591177,-9.819564,-13.685590,16.264961,389.409943,566.773743,24.284712,-12.785445,564.151245,20.654840,159.289673,1038.546021,567.220154,51.666729,1107.991943,476.271301,90.475494,1001.173523,619.171021,-14.884721,1073.808838,521.780640
481,393.970276,-12.001209,16.608303,-9.813323,-13.687833,16.262564,389.411621,566.771667,24.291882,-12.778967,564.154846,20.657595,158.929001,1039.422119,567.350403,50.142876,1108.259521,477.280579,90.657784,1002.022705,619.442383,-15.963190,1073.834106,523.320496
482,393.990234,-11.979797,16.597805,-9.806334,-13.679506,16.266523,389.410767,566.763489,24.290739,-12.775671,564.178467,20.669590,158.561920,1040.411743,567.476318,48.780357,1108.040527,478.162201,91.204636,1002.663208,620.270630,-16.974758,1073.469604,524.743530
483,393.982666,-11.983765,16.626228,-9.810712,-13.679960,16.267199,389.400391,566.769287,24.284636,-12.771860,564.173279,20.662008,158.297638,1041.534424,567.537720,47.296398,1108.789673,479.091583,91.623016,1003.347595,621.011108,-17.493835,1073.727051,526.408508
484,394.065430,-12.050511,16.568792,-9.811584,-13.680349,16.262276,389.400238,566.773926,24.287926,-12.786248,564.159790,20.655643,158.177887,1042.359619,567.437073,46.142677,1109.354980,479.974579,92.236099,1004.257996,621.411926,-18.239416,1073.827026,527.718872
485,394.008331,-12.026269,16.601006,-9.814007,-13.679143,16.262568,389.397736,566.777100,24.284180,-12.766808,564.131226,20.686043,158.031265,1043.948730,567.241516,45.024403,1109.554199,480.588837,92.542030,1004.714722,622.094177,-19.028183,1073.886719,529.031799
486,393.920258,-11.983696,16.636944,-9.823882,-13.690195,16.257166,389.401550,566.770935,24.289848,-12.789778,564.153687,20.649483,157.787781,1044.843872,567.249634,43.753487,1110.181152,481.751709,92.688080,1007.089111,621.785706,-19.555101,1074.123413,530.576477
487,394.022949,-12.043612,16.559044,-9.814348,-13.682890,16.263575,389.403107,566.778198,24.286713,-12.791575,564.154724,20.660105,157.795074,1045.783325,567.433594,42.834194,1110.329834,482.602631,93.517738,1006.546753,622.952026,-19.945293,1074.013916,531.662964
488,393.957581,-12.006017,16.621565,-9.821464,-13.690349,16.262922,389.399750,566.780212,24.279062,-12.775892,564.168213,20.658886,157.696533,1047.303955,567.571228,41.599438,1110.760498,483.393585,94.063385,1007.539978,623.739502,-20.289480,1073.985596,533.069824
489,393.919281,-11.969186,16.650988,-9.822277,-13.689523,16.263237,389.397125,566.768005,24.291668,-12.777549,564.158569,20.664967,157.323044,1047.776001,567.660461,40.484844,1111.280518,484.115997,94.621170,1008.069946,623.944824,-21.042095,1074.065308,534.296204
490,393.973938,-12.020732,16.577629,-9.816240,-13.692694,16.268734,389.390045,566.767090,24.292564,-12.780738,564.154785,20.663551,157.253372,1049.562988,567.867188,39.250217,1111.690308,484.851288,95.076790,1009.085144,624.510559,-21.726185,1074.210571,535.507813
491,394.031525,-12.028110,16.554440,-9.822945,-13.677966,16.259796,389.400574,566.775452,24.289583,-12.788605,564.158752,20.657160,157.198853,1050.201538,567.961853,38.292698,1111.756836,485.610046,95.277802,1009.810669,625.443787,-22.101654,1074.186401,536.799561
492,394.066132,-12.081620,16.548882,-9.829933,-13.678558,16.273140,389.397278,566.770569,24.292294,-12.762294,564.136719,20.683640,156.917786,1051.677734,567.810547,37.153088,1112.257690,486.550903,95.953094,1010.913391,625.758972,-22.574862,1074.353027,538.154480
493,394.049774,-12.066762,16.557335,-9.819773,-13.682527,16.263678,389.398285,566.778442,24.287661,-12.788163,564.160828,20.663141,156.752106,1052.875854,568.000732,36.169956,1112.261719,487.224243,96.433174,1011.630798,626.357178,-23.283089,1074.416016,539.286072
494,394.073090,-12.074396,16.529100,-9.817729,-13.684110,16.258087,389.400421,566.784607,24.284510,-12.790817,564.158508,20.663486,156.515625,1053.641235,568.390076,34.909763,1112.727539,487.920532,96.733032,1012.757385,627.053711,-23.790880,1074.725708,540.489746
495,394.026520,-12.047458,16.567688,-9.822725,-13.684345,16.261356,389.394958,566.778015,24.288639,-12.779970,564.162231,20.655363,156.134781,1055.090820,568.466370,33.965477,1113.301270,488.605957,96.907410,1013.373474,627.525452,-24.031996,1074.749634,541.430237
496,394.004456,-11.996811,16.560474,-9.817964,-13.691098,16.260801,389.404724,566.766663,24.285789,-12.788022,564.143677,20.652824,156.080582,1056.086670,568.569275,33.162075,1113.716919,489.267273,97.262756,1013.947876,627.972961,-24.627476,1074.862671,542.578735
497,393.925964,-11.984396,16.646341,-9.814662,-13.696931,16.259209,389.408264,566.768127,24.292297,-12.766127,564.122314,20.684269,155.734512,1056.875488,568.413269,32.285652,1114.161987,489.760742,97.573227,1015.265869,628.408386,-25.035416,1075.193726,543.263855
498,394.015564,-12.040239,16.610653,-9.812716,-13.689866,16.262737,389.401611,566.771240,24.289265,-12.765672,564.125549,20.682417,155.538513,1058.609009,568.594604,31.654131,1114.785278,490.553650,97.635559,1015.818665,628.678711,-25.499634,1075.674194,544.284363
499,394.017242,-12.046593,16.595604,-9.806805,-13.689521,16.260853,389.401123,566.775513,24.282913,-12.764902,564.130371,20.685839,155.240265,1059.491821,568.711304,30.809958,1115.695190,491.307770,97.853600,1017.144897,628.897522,-26.079657,1076.235596,544.953979
500,394.013184,-11.975504,16.565075,-9.817640,-13.677789,16.263002,389.393982,566.774841,24.284994,-12.769108,564.126465,20.684900,155.169968,1060.682007,569.181396,30.325350,1116.411499,491.831696,97.754417,1017.930359,629.179199,-26.139542,1076.776123,545.804749
501,394.089935,-12.072453,16.534245,-9.804771,-13.664917,16.271460,389.392487,566.783081,24.284647,-12.757354,564.133179,20.682465,154.937714,1062.140015,569.414368,29.937208,1117.945801,492.639343,97.709808,1018.751709,629.498840,-26.134390,1077.418701,546.443726
502,394.005463,-12.000854,16.576778,-9.816558,-13.677397,16.264631,389.394897,566.773560,24.281656,-12.772592,564.122742,20.676985,154.945770,1063.534302,569.785522,29.583876,1119.138184,493.202148,98.014275,1019.785400,629.548767,-26.533348,1078.338745,546.799194
503,394.033661,-12.040684,16.555399,-9.812462,-13.678413,16.264576,389.388855,566.767944,24.294477,-12.756292,564.129944,20.679419,154.809143,1064.632568,570.145996,29.200821,1120.056396,493.733154,97.994148,1020.375854,629.613037,-26.752504,1079.220459,547.080139
504,393.983917,-12.001117,16.598904,-9.813089,-13.689998,16.263351,389.393005,566.762817,24.294636,-12.759951,564.126831,20.679186,154.437103,1066.134521,570.272156,28.528118,1121.483765,494.372345,98.323524,1021.474243,629.731628,-27.006021,1079.884644,547.742493
505,393.992096,-11.992696,16.574697,-9.820089,-13.693375,16.261723,389.397797,566.759094,24.292742,-12.753976,564.133118,20.681982,154.453171,1067.614014,570.061523,27.766951,1122.533936,495.082092,98.670563,1022.311707,629.807678,-27.195770,1080.442627,548.517395
506,393.998505,-12.053152,16.579559,-9.822569,-13.689601,16.261793,389.393219,566.766541,24.289698,-12.762261,564.123474,20.680737,153.971130,1068.938843,569.746521,26.316204,1123.347778,495.986481,99.015427,1023.862122,630.054932,-28.013046,1080.928101,549.752563
507,393.985596,-12.022267,16.584013,-9.822293,-13.688650,16.258833,389.392578,566.774475,24.289845,-12.770990,564.121765,20.676386,153.809174,1070.710571,569.084167,24.699425,1123.869629,496.834351,99.722687,1024.517700,630.203369,-28.639551,1081.086304,551.614685
508,394.037476,-12.072530,16.557991,-9.817934,-13.677485,16.259531,389.404663,566.777100,24.287329,-12.770735,564.130737,20.684919,153.333481,1072.025391,568.711487,23.161940,1124.229126,497.920288,100.592834,1025.495850,630.364014,-29.281509,1081.223267,553.306641
509,394.017029,-11.998022,16.560604,-9.813133,-13.684093,16.262243,389.398529,566.770203,24.292082,-12.788479,564.165161,20.647861,153.019135,1073.706787,567.952087,21.552010,1124.735107,499.109863,101.477829,1026.824341,630.361389,-29.554249,1081.035522,555.156616
510,394.060699,-12.071411,16.562471,-9.813147,-13.672263,16.269295,389.404755,566.767700,24.300800,-12.786381,564.119873,20.675539,152.550552,1074.563110,567.386047,19.789351,1125.449585,500.072815,102.043312,1027.347046,630.340942,-30.335567,1081.449341,556.776672
511,394.104126,-12.084172,16.525412,-9.805236,-13.677851,16.261110,389.406433,566.764465,24.292997,-12.797787,564.110718,20.683054,152.274780,1076.095947,566.697266,18.688717,1126.078003,501.167786,102.621803,1028.768188,630.191589,-30.914017,1081.862915,558.432190
512,394.079163,-12.085791,16.536983,-9.803422,-13.675049,16.263794,389.398682,566.750366,24.300964,-12.793403,564.114563,20.679152,152.159805,1077.192017,566.064819,17.391695,1126.838379,502.109222,103.364006,1029.659912,629.893311,-31.305302,1082.673340,559.901123
513,393.954681,-11.984039,16.651495,-9.805785,-13.680297,16.264660,389.402374,566.774109,24.288694,-12.819473,564.111694,20.657686,151.935883,1078.557373,565.454163,16.383358,1128.073608,503.208527,103.942261,1030.773071,629.864197,-31.453335,1083.551270,561.322327
514,394.001770,-12.016290,16.578577,-9.819573,-13.687464,16.265247,389.403961,566.778687,24.287857,-12.862358,564.107422,20.647852,151.669220,1080.046997,564.677734,15.467009,1129.133057,504.028198,104.407059,1031.742188,629.587463,-31.869257,1084.295532,562.653076
515,393.991272,-12.017493,16.575422,-9.815084,-13.676201,16.259575,389.400269,566.773499,24.286356,-12.865912,564.107483,20.655155,151.442123,1081.037476,564.408875,14.595182,1130.309082,505.130554,105.110573,1032.681641,629.413330,-32.205914,1085.325806,563.810974
516,393.939209,-11.972468,16.648331,-9.818753,-13.680244,16.265987,389.398438,566.767517,24.287979,-12.882450,564.098145,20.657497,151.048889,1082.348022,563.868530,13.426474,1131.058350,505.883392,105.557678,1033.559570,629.358093,-32.334362,1085.729614,565.388062
517,394.079071,-12.073220,16.535984,-9.818097,-13.671432,16.265368,389.390991,566.764282,24.286648,-12.868155,564.092712,20.648180,150.730225,1083.614136,563.551819,12.271665,1131.847534,506.745270,105.862099,1034.451782,629.273254,-32.760323,1086.483643,566.636292
518,394.048218,-12.041553,16.567741,-9.815429,-13.674363,16.265909,389.380646,566.761414,24.286127,-12.872931,564.092041,20.668755,150.022217,1084.559204,562.991699,10.804640,1132.604004,507.729462,106.485672,1035.480591,629.318420,-33.315556,1086.977173,568.037415
519,394.040405,-12.058759,16.558113,-9.810682,-13.683501,16.264444,389.399780,566.768311,24.301685,-12.879035,564.074829,20.687199,149.574188,1086.057251,562.291504,9.400938,1132.663574,509.173889,107.055977,1036.422363,629.326355,-33.874622,1087.013794,569.787964
520,394.060120,-12.078472,16.562153,-9.816600,-13.681403,16.260403,389.400269,566.761047,24.297338,-12.896077,564.056396,20.693872,148.972580,1087.220459,561.831543,7.751064,1132.879883,510.339630,107.534874,1037.468628,629.269043,-34.279247,1086.618896,571.567749
521,393.956085,-11.981400,16.630732,-9.819497,-13.693933,16.258009,389.408264,566.775024,24.284700,-12.929113,564.036377,20.698215,148.211197,1088.539551,561.243591,5.959335,1132.789551,511.813507,108.264786,1038.189697,629.243835,-34.868736,1086.107056,573.479370
522,393.979462,-12.022906,16.602293,-9.812712,-13.681143,16.267550,389.403900,566.783142,24.287167,-13.269770,563.869446,20.686611,147.602783,1089.717651,560.913696,4.008157,1132.514771,513.196228,108.881645,1039.386719,629.069641,-35.198723,1085.337036,575.752502
523,393.938354,-11.965600,16.641079,-9.816190,-13.677528,16.264296,389.397491,566.770203,24.290453,-13.620420,563.646362,20.739859,146.851456,1090.822144,560.348633,2.106704,1131.961914,514.835938,109.592392,1039.947754,629.277588,-35.786743,1084.575439,577.998596
524,394.042297,-12.084077,16.570902,-9.809360,-13.677904,16.264194,389.399323,566.757385,24.295095,-13.876974,563.420654,20.834551,145.851639,1092.108765,559.717651,0.098937,1131.526245,516.388794,110.486565,1041.044800,629.331970,-36.210903,1083.752808,580.257629
525,394.015289,-12.007905,16.576565,-9.811642,-13.677107,16.268269,389.401398,566.756897,24.294247,-12.874010,564.200195,20.532619,145.435013,1093.146729,559.366516,-1.526359,1131.161621,518.083740,111.350700,1041.489624,629.348694,-36.528206,1083.074341,582.396912
526,393.936920,-11.958117,16.651554,-9.815287,-13.674027,16.264315,389.396942,566.774597,24.282938,-12.808341,564.246765,20.516092,144.513809,1094.468140,559.040771,-3.300358,1130.470947,519.509705,112.430672,1042.310547,629.627991,-36.727028,1082.104980,584.412842
527,394.059113,-12.051762,16.542997,-9.819609,-13.675476,16.263430,389.391937,566.776917,24.282320,-12.821774,564.241699,20.525879,143.998962,1095.374634,558.704285,-4.696547,1129.942993,521.085205,113.115799,1043.487549,629.756531,-36.849361,1081.292847,586.421387
528,394.072601,-12.077229,16.540134,-9.810214,-13.686841,16.259745,389.396637,566.761780,24.288340,-12.830066,564.236511,20.522425,143.631805,1097.187866,557.899597,-6.245848,1129.454346,522.292358,113.752235,1044.228027,629.948669,-37.164028,1080.755127,588.420288
529,394.000000,-12.032054,16.579313,-9.815103,-13.690258,16.266953,389.402191,566.765442,24.291101,-12.845862,564.221985,20.524574,142.678268,1097.383423,557.902039,-7.598778,1128.887817,523.944153,114.312889,1045.411133,630.182800,-37.446438,1080.220337,590.117432
530,394.005341,-11.984305,16.558422,-9.816780,-13.678365,16.266472,389.395782,566.760254,24.293144,-12.835922,564.223572,20.520597,141.814941,1098.486816,557.565979,-8.849366,1128.692017,524.905823,114.870392,1045.994873,630.203064,-37.432476,1079.810547,591.853455
531,394.036499,-12.085301,16.577379,-9.821330,-13.687511,16.269148,389.397705,566.753418,24.295275,-12.823082,564.240479,20.520411,141.366531,1099.354248,557.429993,-9.924888,1128.470337,526.114014,115.345375,1047.116455,630.483215,-37.610527,1079.448975,593.358887
532,394.005157,-12.030954,16.583160,-9.817510,-13.678877,16.267157,389.401611,566.761719,24.286650,-12.825732,564.236145,20.527134,140.573318,1100.526367,557.108582,-11.161093,1128.472534,527.354736,115.554428,1047.814697,630.581787,-37.845623,1079.444214,594.712708
533,393.955841,-12.002323,16.635241,-9.815152,-13.679467,16.261681,389.395660,566.776978,24.286501,-12.845318,564.218628,20.528635,140.018326,1101.274170,557.067200,-12.212558,1128.741211,528.779968,115.766487,1049.282104,630.626343,-37.892399,1079.506958,596.546692
534,394.031097,-12.067309,16.587278,-9.805191,-13.671319,16.269445,389.398132,566.778076,24.281895,-12.844879,564.220032,20.523264,139.365585,1102.078979,556.799011,-13.466442,1128.918457,530.155518,116.117073,1049.839844,631.024658,-38.117046,1079.809570,598.475647
535,393.950897,-11.972367,16.645000,-9.808857,-13.670958,16.262686,389.397186,566.778503,24.282465,-12.821281,564.245300,20.524361,138.470322,1102.841187,556.680969,-14.600217,1128.899414,531.825195,116.735619,1050.764160,631.017517,-38.232101,1080.039673,600.537720
536,394.032959,-12.054207,16.581861,-9.814844,-13.672264,16.265238,389.392670,566.759277,24.298286,-12.823244,564.233276,20.521475,137.627274,1103.617920,556.505188,-15.762238,1129.089233,533.519714,116.967339,1051.563477,631.160889,-38.317913,1080.111206,602.706421
537,394.051453,-12.050320,16.576763,-9.812216,-13.668788,16.268070,389.399017,566.764709,24.296181,-12.831408,564.229614,20.521557,136.914246,1104.277100,556.455933,-16.973181,1128.965576,535.304260,117.227982,1052.178711,631.218079,-38.350544,1080.104126,604.884521
538,394.020691,-11.988700,16.552217,-9.768444,-13.689275,16.197056,389.399261,566.758240,24.298872,-12.825011,564.242126,20.526485,136.136398,1105.048706,556.302063,-18.128319,1128.879639,537.110413,117.878044,1053.289917,631.291382,-38.429379,1080.015869,606.998657
539,394.002075,-12.009909,16.579836,-9.764789,-13.697552,16.189442,389.405212,566.762573,24.294189,-12.846127,564.219055,20.510763,135.410156,1106.013062,556.215576,-19.238319,1128.843384,538.942444,118.304527,1053.767578,631.451050,-38.393433,1079.537476,609.111816
540,394.067963,-12.090227,16.546759,-9.811818,-13.691806,16.257048,389.401276,566.775818,24.285967,-12.836897,564.224976,20.530401,134.672699,1106.904175,555.897217,-20.341043,1128.389282,540.787659,118.878563,1054.854248,631.611877,-37.891239,1078.559204,611.049377
541,393.985748,-12.022726,16.566105,-9.812878,-13.692060,16.264133,389.400879,566.781433,24.276449,-12.835227,564.224976,20.524357,133.998230,1107.641357,555.739624,-21.489204,1127.817139,542.636719,119.562096,1055.146973,631.594360,-37.615116,1077.960327,612.915710
542,393.954681,-11.999835,16.633049,-9.819447,-13.686110,16.265741,389.398682,566.783813,24.274794,-12.831040,564.232910,20.526386,133.354462,1108.586914,555.647827,-22.386280,1127.366699,544.141113,120.349281,1055.995361,631.508911,-37.500832,1077.524780,614.712341
543,393.967743,-12.009097,16.607454,-9.815486,-13.679917,16.270948,389.400452,566.766479,24.295010,-12.844870,564.214478,20.530321,132.886032,1109.171387,555.554016,-23.195871,1126.506348,545.595764,120.897446,1056.242432,631.435059,-37.343292,1076.364624,616.637573
544,394.039612,-12.084850,16.594267,-9.819019,-13.679355,16.265041,389.401672,566.768555,24.299927,-12.823790,564.241882,20.529875,132.330200,1109.990723,555.680115,-23.764990,1125.905762,547.087585,121.687714,1056.914063,631.523193,-36.798832,1075.471558,617.778748
545,394.057465,-12.070894,16.581142,-9.813730,-13.681446,16.261299,389.395569,566.755859,24.296522,-12.820361,564.247070,20.516573,131.955933,1110.773804,555.715210,-24.536041,1124.998779,548.150879,122.298683,1057.615845,631.635742,-36.774353,1074.744385,619.085876
546,394.028168,-12.032407,16.555826,-9.819071,-13.673759,16.267221,389.397919,566.764160,24.296103,-12.816428,564.248047,20.514120,131.484589,1111.323853,555.815063,-24.892756,1124.529663,548.975586,122.665237,1058.117554,631.761719,-36.164967,1073.763306,620.077698
547,394.018005,-11.994028,16.568962,-9.814010,-13.676473,16.261082,389.398010,566.771606,24.291435,-12.822014,564.243713,20.529509,130.992538,1111.867310,555.881470,-25.423851,1123.751831,549.938049,123.301300,1059.153442,632.060791,-35.795452,1073.233887,620.987366
548,394.007324,-12.018488,16.582787,-9.810369,-13.678812,16.267265,389.400513,566.772705,24.288294,-12.831801,564.228455,20.528872,130.740936,1112.573120,555.943909,-26.001013,1122.833740,550.999512,123.776222,1059.536743,632.383728,-35.747036,1072.816895,622.268921
549,394.042053,-12.046288,16.606140,-9.802420,-13.683506,16.258820,389.406464,566.768433,24.286867,-12.818662,564.242615,20.519585,130.411179,1113.214844,555.986023,-26.522123,1122.439087,552.235535,124.133583,1060.511719,632.777832,-35.458229,1072.333618,623.715332
550,394.026489,-11.991667,16.561562,-9.811866,-13.693393,16.262434,389.401459,566.775330,24.283915,-12.833402,564.227783,20.516893,129.845154,1113.762329,556.126343,-27.199440,1121.934570,553.686035,124.853035,1061.041138,633.085754,-34.723164,1071.610962,625.345703
