Timestamp, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagnetometerX, MagnetometerY, MagnetometerZ, DMUserAccelerationX, DMUserAccelerationY, DMUserAccelerationZ, DMGravityX, DMGravityY, DMGravityZ, DMMagX, DMMagY, DMMagZ, DMAttitudeX, DMAttitudeY, DMAttitudeZ, DMAttitudeW 
424169228.659671, 0.39645386, -0.50032043, -0.70300293, 0.02441160, 0.15593341, 0.13437618, -172.64413452, 147.66291809, 234.48071289, 0.27097502, -0.54543656, -0.79314029, 0.13222322, 0.04771014, 0.00870118, 0.00000000, 0.00000000, 0.00000000, 0.32061200, -0.02525503, -0.48657541, 0.81228966
424169228.677210, 0.34040833, -0.50863647, -0.64079285, -0.12642665, 0.12112882, 0.03445518, -172.13082886, 148.51843262, 235.31278992, 0.27177945, -0.54685616, -0.79188651, 0.12467440, 0.04653572, 0.08888359, 0.00000000, 0.00000000, 0.00000000, 0.32162591, -0.02476918, -0.48510311, 0.81278425
424169228.691714, 0.34040833, -0.50863647, -0.64079285, -0.21569181, 0.26125530, -0.03629729, -173.67076111, 148.68952942, 235.81204224, 0.27265126, -0.54609460, -0.79211235, 0.06775706, 0.03745813, 0.15131950, 0.00000000, 0.00000000, 0.00000000, 0.32152269, -0.02381142, -0.48423683, 0.81337006
424169228.708859, 0.40637207, -0.48590088, -0.76013184, -0.18180921, 0.30984601, -0.07703193, -174.52629089, 149.20285034, 233.64862061, 0.27562454, -0.54338622, -0.79294550, 0.10169479, 0.03995297, 0.11649285, 0.00000000, 0.00000000, 0.00000000, 0.32104047, -0.02145408, -0.48366241, 0.81396770
424169228.723250, 0.42507935, -0.48278809, -0.85311890, -0.09742935, 0.28236938, -0.10454345, -175.21069336, 149.20285034, 235.31278992, 0.27972758, -0.54066926, -0.79336578, 0.12617147, 0.04169158, -0.00332612, 0.00000000, 0.00000000, 0.00000000, 0.32088769, -0.01866008, -0.48322135, 0.81435865
424169228.739378, 0.49310303, -0.49330139, -0.85235596, 0.04039057, 0.29215969, -0.09828636, -175.21069336, 149.20285034, 235.31278992, 0.28400335, -0.53855866, -0.79328221, 0.16927424, 0.05200167, -0.06227810, 0.00000000, 0.00000000, 0.00000000, 0.32109196, -0.01608895, -0.48305483, 0.81443178
424169228.755895, 0.50347900, -0.47721863, -0.76339722, 0.14247992, 0.28129399, -0.06597742, -175.03959656, 150.05836487, 235.47920227, 0.28848380, -0.53802025, -0.79202986, 0.20461924, 0.04471885, -0.06032608, 0.00000000, 0.00000000, 0.00000000, 0.32216697, -0.01391047, -0.48287736, 0.81415256
424169228.770873, 0.50347900, -0.47721863, -0.76339722, 0.10391042, 0.22909151, -0.04746552, -174.18408203, 150.57168579, 234.97996521, 0.29262555, -0.53904045, -0.78981370, 0.21085344, 0.06182182, 0.02641648, 0.00000000, 0.00000000, 0.00000000, 0.32394842, -0.01227067, -0.48247662, 0.81370950
424169228.787021, 0.48776245, -0.48451233, -0.68968201, 0.06090996, 0.12447295, -0.01474459, -174.69738770, 149.71615601, 236.81053162, 0.29609811, -0.54033196, -0.78763396, 0.19817986, 0.05673518, 0.07944305, 0.00000000, 0.00000000, 0.00000000, 0.32567156, -0.01100226, -0.48207147, 0.81327983
424169228.802559, 0.49023438, -0.48339844, -0.67495728, 0.02701777, 0.14706402, 0.02252262, -173.49966431, 149.20285034, 235.31278992, 0.29818520, -0.54108822, -0.78632635, 0.19140832, 0.06048217, 0.09092228, 0.00000000, 0.00000000, 0.00000000, 0.32670055, -0.01017755, -0.48168883, 0.81310457
424169228.818238, 0.44795227, -0.47633362, -0.67915344, 0.00835061, 0.15649001, 0.02015773, -174.52629089, 148.17622375, 234.97996521, 0.29966557, -0.54158843, -0.78541869, 0.18090999, 0.05448208, 0.11323854, 0.00000000, 0.00000000, 0.00000000, 0.32741515, -0.00948502, -0.48117906, 0.81312734
424169228.835415, 0.38909912, -0.46829224, -0.65824890, -0.03856950, 0.16369066, 0.01047714, -173.67076111, 147.32070923, 235.14637756, 0.30129406, -0.54184431, -0.78461879, 0.14665821, 0.06551067, 0.10546536, 0.00000000, 0.00000000, 0.00000000, 0.32805030, -0.00857919, -0.48048852, 0.81328973
424169228.850150, 0.38909912, -0.46829224, -0.65824890, -0.07181454, 0.13437938, -0.04040575, -173.67076111, 147.32070923, 235.14637756, 0.30303508, -0.54170716, -0.78404278, 0.08606403, 0.07341495, 0.12579386, 0.00000000, 0.00000000, 0.00000000, 0.32851506, -0.00751463, -0.47982798, 0.81350261
424169228.865946, 0.33360291, -0.45381165, -0.67753601, -0.12349131, 0.12368306, -0.11793995, -175.21069336, 147.49180603, 234.64712524, 0.30495989, -0.54079098, -0.78392893, 0.05731427, 0.08586543, 0.11020763, 0.00000000, 0.00000000, 0.00000000, 0.32862807, -0.00625420, -0.47947469, 0.81367592
424169228.881543, 0.35221863, -0.45848083, -0.71038818, -0.14549249, 0.13277776, -0.17737558, -174.35517883, 148.68952942, 234.81353760, 0.30720711, -0.53896129, -0.78431147, 0.02296256, 0.08405102, 0.09606381, 0.00000000, 0.00000000, 0.00000000, 0.32836182, -0.00477224, -0.47961357, 0.81371160
424169228.897224, 0.44473267, -0.48356628, -0.75559998, -0.13572294, 0.22247062, -0.19905371, -173.49966431, 147.83401489, 234.97996521, 0.30999097, -0.53637791, -0.78498685, 0.09278002, 0.06929110, 0.05349576, 0.00000000, 0.00000000, 0.00000000, 0.32786800, -0.00302436, -0.48024189, 0.81354849
424169228.912794, 0.46116638, -0.49298096, -0.82444763, -0.09683174, 0.22815408, -0.18924183, -175.03959656, 146.29408264, 233.81504822, 0.31395018, -0.53359252, -0.78531158, 0.13078249, 0.05002624, 0.02971162, 0.00000000, 0.00000000, 0.00000000, 0.32763347, -0.00071322, -0.48088838, 0.81326636
424169228.929142, 0.46116638, -0.49298096, -0.82444763, -0.07971321, 0.19417933, -0.19428586, -175.21069336, 148.86064148, 235.64562988, 0.31834728, -0.53120542, -0.78515971, 0.14281911, 0.03822448, -0.03928791, 0.00000000, 0.00000000, 0.00000000, 0.32774563, 0.00171488, -0.48140869, 0.81291176
424169228.944583, 0.44754028, -0.48229980, -0.85449219, 0.00710238, 0.17615000, -0.20182820, -175.21069336, 148.86064148, 235.64562988, 0.32243648, -0.52909613, -0.78491527, 0.12510380, 0.04679635, -0.06957692, 0.00000000, 0.00000000, 0.00000000, 0.32791356, 0.00388123, -0.48203212, 0.81246703
424169228.960738, 0.47851562, -0.49002075, -0.79605103, 0.00542406, 0.22659826, -0.16143124, -175.38180542, 147.66291809, 235.14637756, 0.32629672, -0.52774328, -0.78423047, 0.13059722, 0.04353614, -0.07056686, 0.00000000, 0.00000000, 0.00000000, 0.32840903, 0.00567972, -0.48274362, 0.81183363
424169228.976245, 0.50523376, -0.50207520, -0.74011230, -0.01243084, 0.22826060, -0.09641256, -176.92173767, 148.86064148, 234.97996521, 0.33014387, -0.52697128, -0.78313875, 0.17312151, 0.02446881, 0.04179050, 0.00000000, 0.00000000, 0.00000000, 0.32920561, 0.00736777, -0.48327039, 0.81118377
424169228.992563, 0.47746277, -0.50329590, -0.70874023, -0.07127578, 0.23820964, -0.04914171, -175.89511108, 147.83401489, 235.64562988, 0.33389509, -0.52617955, -0.78207999, 0.17133869, 0.02410438, 0.04196770, 0.00000000, 0.00000000, 0.00000000, 0.32996248, 0.00920658, -0.48333578, 0.81081843
424169229.008406, 0.47746277, -0.50329590, -0.70874023, -0.13297430, 0.20703068, -0.04914225, -176.06622314, 147.32070923, 234.14787292, 0.33717501, -0.52529782, -0.78126514, 0.14028776, 0.02200192, 0.07252491, 0.00000000, 0.00000000, 0.00000000, 0.33052284, 0.01104911, -0.48295899, 0.81079170
